NUM_POSTE,NOM_USUEL,LAT,LON,ALTI,NTrop_glissant_max,TnMoy_glissant_max,window_days,episode
4041001,LE CASTELLET,43.938333,5.9795,473,0.0,17.46,5,vague-chaleur-juillet-2022
4049001,ST AUBAN,44.062167,5.989667,458,2.0,19.6,5,vague-chaleur-juillet-2022
4068001,DAUPHIN,43.909833,5.767167,427,0.0,16.34,5,vague-chaleur-juillet-2022
4070009,DIGNE LES BAINS,44.07,6.186667,554,2.0,17.840000000000003,5,vague-chaleur-juillet-2022
4096002,JAUSIERS-ST ANNE,44.413667,6.725167,1240,0.0,14.9,5,vague-chaleur-juillet-2022
4096401,RESTEFOND-NIVOSE,44.34,6.8,2550,0.0,10.379999999999999,5,vague-chaleur-juillet-2022
4115001,MEAILLES_SAPC,44.031167,6.6295,1090,0.0,17.02,5,vague-chaleur-juillet-2022
4126001,MONTCLAR_SAPC,44.391833,6.333333,1197,0.0,14.7,5,vague-chaleur-juillet-2022
4134002,LA MOTTE DU CAIRE,44.326667,6.0305,665,0.0,14.0,5,vague-chaleur-juillet-2022
4136001,LA MURE-ARGENS,43.977,6.520167,920,0.0,13.36,5,vague-chaleur-juillet-2022
4184001,ST JURS,43.900833,6.2005,867,4.0,20.06,5,vague-chaleur-juillet-2022
4209005,SISTERON,44.2245,5.916,500,0.0,16.48,5,vague-chaleur-juillet-2022
4222001,TURRIERS,44.399,6.1695,1020,0.0,17.0,5,vague-chaleur-juillet-2022
4230001,VALENSOLE,43.8395,6.000833,600,4.0,20.000000000000004,5,vague-chaleur-juillet-2022
5007001,ARVIEUX LA CHALP,44.781167,6.736667,1690,0.0,10.920000000000002,5,vague-chaleur-juillet-2022
5007003,ARVIEUX,44.796,6.728,1825,0.0,13.280000000000001,5,vague-chaleur-juillet-2022
5026001,CEILLAC,44.671167,6.776167,1665,0.0,13.399999999999997,5,vague-chaleur-juillet-2022
5026400,CEILLAC_NIVO,44.671167,6.776167,1665,0.0,13.399999999999997,5,vague-chaleur-juillet-2022
5044400,PARPAILLON-NIVOSE,44.495333,6.636333,2545,0.0,11.74,5,vague-chaleur-juillet-2022
5046001,EMBRUN,44.571167,6.508667,873,1.0,18.48,5,vague-chaleur-juillet-2022
5055001,LA FAURIE,44.566667,5.750167,825,0.0,12.5,5,vague-chaleur-juillet-2022
5061009,GAP,44.577667,6.079833,885,1.0,19.080000000000002,5,vague-chaleur-juillet-2022
5063402,LA MEIJE-NIVOSE,45.012333,6.265167,3093,0.0,8.46,5,vague-chaleur-juillet-2022
5064001,CHAPELLE-EN-VALGAUDEMAR,44.81,6.195333,1270,0.0,14.76,5,vague-chaleur-juillet-2022
5064403,LES PORTES EN VALGAUDEMAR_NIVO,44.81,6.195333,1270,0.0,14.76,5,vague-chaleur-juillet-2022
5070003,LARAGNE MONTEGLIN,44.319167,5.7945,565,0.0,16.98,5,vague-chaleur-juillet-2022
5077402,COL AGNEL-NIVOSE,44.688667,6.976167,2627,0.0,10.639999999999999,5,vague-chaleur-juillet-2022
5079001,LE MONETIER LES BAINS,44.9715,6.514167,1459,0.0,12.180000000000001,5,vague-chaleur-juillet-2022
5079402,GALIBIER-NIVOSE,45.056833,6.377167,2559,0.0,10.78,5,vague-chaleur-juillet-2022
5096404,ORCIERES-NIVOSE,44.719,6.333667,2280,0.0,12.42,5,vague-chaleur-juillet-2022
5098001,LES ORRES,44.508833,6.559333,1457,0.0,15.4,5,vague-chaleur-juillet-2022
5101001,PELVOUX,44.866833,6.486667,1270,0.0,13.920000000000002,5,vague-chaleur-juillet-2022
5101400,PELVOUX ST ANTOINE_NIVO,44.870833,6.487167,1270,0.0,13.920000000000002,5,vague-chaleur-juillet-2022
5120002,RISTOLAS,44.765667,6.9845,1670,0.0,9.219999999999999,5,vague-chaleur-juillet-2022
5126001,ROSANS,44.3875,5.462167,625,0.0,15.680000000000001,5,vague-chaleur-juillet-2022
5136002,ST CREPIN,44.7045,6.6,906,0.0,14.280000000000001,5,vague-chaleur-juillet-2022
5139002,ST ETIENNE-EN-DEVOLUY,44.6945,5.9405,1300,0.0,13.580000000000002,5,vague-chaleur-juillet-2022
5139006,AGNIERES-EN-DEVOLUY,44.696167,5.880833,1244,0.0,12.040000000000001,5,vague-chaleur-juillet-2022
5142001,ST FIRMIN,44.7825,6.035,935,0.0,15.88,5,vague-chaleur-juillet-2022
5145002,ST JEAN-ST-NICOLAS,44.670833,6.209833,1210,0.0,16.080000000000002,5,vague-chaleur-juillet-2022
5157001,ST VERAN,44.6985,6.870167,1992,0.0,12.940000000000001,5,vague-chaleur-juillet-2022
5158001,LE SAIX,44.475833,5.8155,801,0.0,14.3,5,vague-chaleur-juillet-2022
5170001,TALLARD,44.452167,6.033333,593,0.0,16.68,5,vague-chaleur-juillet-2022
5179001,VEYNES,44.536333,5.840667,823,0.0,15.899999999999997,5,vague-chaleur-juillet-2022
5181002,VILLAR D'ARENE,45.030833,6.361667,1665,0.0,11.58,5,vague-chaleur-juillet-2022
5182001,VILLAR LOUBIERE,44.826833,6.146,1072,0.0,18.04,5,vague-chaleur-juillet-2022
5183001,VILLAR ST PANCRACE,44.880333,6.640333,1310,0.0,14.5,5,vague-chaleur-juillet-2022
6004002,ANTIBES-GAROUPE,43.564667,7.133,75,5.0,25.639999999999997,5,vague-chaleur-juillet-2022
6004004,ANTIBES-GOLF,43.579667,7.091167,13,5.0,23.82,5,vague-chaleur-juillet-2022
6004009,ANTIBES_SAPC,43.599167,7.111167,32,5.0,23.24,5,vague-chaleur-juillet-2022
6005001,ASCROS,43.922,7.013667,1173,3.0,20.22,5,vague-chaleur-juillet-2022
6016001,BEUIL-OBS,44.089833,6.988,1464,0.0,15.6,5,vague-chaleur-juillet-2022
6029001,CANNES,43.5565,6.9505,2,5.0,22.9,5,vague-chaleur-juillet-2022
6033002,CARROS_SAPC,43.786667,7.209167,78,5.0,24.68,5,vague-chaleur-juillet-2022
6037002,CAUSSOLS,43.752333,6.923167,1268,3.0,19.76,5,vague-chaleur-juillet-2022
6038001,CHATEAUNEUF GRASSE,43.678333,6.996167,379,5.0,24.32,5,vague-chaleur-juillet-2022
6050002,COURSEGOULES_SAPC,43.792,7.0485,985,3.0,20.060000000000002,5,vague-chaleur-juillet-2022
6059003,EZE,43.738833,7.365833,704,5.0,23.46,5,vague-chaleur-juillet-2022
6071001,GUILLAUMES-OBS,44.090667,6.852333,788,0.0,16.880000000000003,5,vague-chaleur-juillet-2022
6073005,ISOLA 2000,44.1895,7.149,1912,0.0,11.7,5,vague-chaleur-juillet-2022
6073405,ISOLA_NIVO,44.1895,7.149,1912,0.0,11.7,5,vague-chaleur-juillet-2022
6074005,LANTOSQUE_SAPC,43.972,7.307,550,0.0,18.92,5,vague-chaleur-juillet-2022
6075007,LEVENS,43.846333,7.21,691,5.0,21.28,5,vague-chaleur-juillet-2022
6077006,PEIRA CAVA,43.929167,7.363333,1443,0.0,18.6,5,vague-chaleur-juillet-2022
6079002,MANDELIEU LA NAPOULE_SAPC,43.523667,6.898667,104,5.0,23.220000000000002,5,vague-chaleur-juillet-2022
6081001,LE MAS,43.813667,6.809333,1525,0.0,19.0,5,vague-chaleur-juillet-2022
6083005,MENTON,43.785833,7.488667,216,5.0,26.720000000000006,5,vague-chaleur-juillet-2022
6086001,MOULINET,43.942,7.414667,817,0.0,19.419999999999998,5,vague-chaleur-juillet-2022
6088001,NICE,43.648833,7.209,2,5.0,26.939999999999998,5,vague-chaleur-juillet-2022
6088007,NICE-RIMIEZ,43.738667,7.279167,238,5.0,24.279999999999998,5,vague-chaleur-juillet-2022
6090002,PEGOMAS,43.602667,6.936667,109,5.0,23.139999999999997,5,vague-chaleur-juillet-2022
6091003,PEILLE,43.775167,7.428333,1106,5.0,20.8,5,vague-chaleur-juillet-2022
6094002,PEONE,44.099667,6.930833,1784,0.0,16.16,5,vague-chaleur-juillet-2022
6099004,PUGET THENIERS_SAPC,43.956833,6.892333,449,2.0,19.62,5,vague-chaleur-juillet-2022
6102001,RIMPLAS_SAPC,44.067167,7.1335,1130,3.0,19.880000000000003,5,vague-chaleur-juillet-2022
6118002,ST CEZAIRE SUR SIAGNE,43.678667,6.809,694,5.0,21.46,5,vague-chaleur-juillet-2022
6120004,ST ETIENNE DE TINEE_SAPC,44.257667,6.921167,1150,0.0,16.240000000000002,5,vague-chaleur-juillet-2022
6125001,ST MARTIN D'ENTRAUNES_SAPC,44.154667,6.747,1642,0.0,17.5,5,vague-chaleur-juillet-2022
6127001,ST-MARTIN-DE-VESUBIE-OBS,44.074167,7.254167,994,1.0,19.54,5,vague-chaleur-juillet-2022
6136005,SOSPEL,43.862833,7.433667,843,5.0,23.02,5,vague-chaleur-juillet-2022
6152002,VALBONNE-SOPHIA,43.623167,7.0285,238,5.0,25.4,5,vague-chaleur-juillet-2022
6153400,MILLEFONTS-NIVOSE,44.118333,7.192,2430,0.0,12.4,5,vague-chaleur-juillet-2022
6163001,TENDE-OBS,44.086667,7.595,792,0.0,17.04,5,vague-chaleur-juillet-2022
6163007,TENDE_SAPC,44.043167,7.586,636,0.0,19.26,5,vague-chaleur-juillet-2022
7005001,ALBA LA ROMAINE,44.539833,4.5825,223,3.0,20.64,5,vague-chaleur-juillet-2022
7010001,ANNONAY,45.246167,4.6705,336,0.0,17.279999999999998,5,vague-chaleur-juillet-2022
7011002,ANTRAIGUES,44.719167,4.352167,428,1.0,18.02,5,vague-chaleur-juillet-2022
7019005,AUBENAS SA,44.601667,4.409833,176,3.0,20.56,5,vague-chaleur-juillet-2022
7025001,BARNAS RAD,44.666,4.159833,480,1.0,17.8,5,vague-chaleur-juillet-2022
7032002,BERZEME RAD,44.628333,4.566333,650,5.0,21.759999999999998,5,vague-chaleur-juillet-2022
7033001,BESSAS,44.34,4.298667,251,5.0,21.86,5,vague-chaleur-juillet-2022
7064001,CHEYLARD SA,44.914833,4.4375,418,0.0,16.56,5,vague-chaleur-juillet-2022
7066001,CHOMERAC SA_RCE,44.6995,4.648333,216,1.0,19.839999999999996,5,vague-chaleur-juillet-2022
7068001,COLOMBIER JEUNE RAD,45.0155,4.671167,566,4.0,20.7,5,vague-chaleur-juillet-2022
7075001,CROS GEORAND,44.780167,4.099667,1021,0.0,12.379999999999999,5,vague-chaleur-juillet-2022
7096001,GLUIRAS RAD,44.839333,4.524,760,4.0,20.2,5,vague-chaleur-juillet-2022
7099001,GRAS,44.429,4.5655,341,2.0,19.76,5,vague-chaleur-juillet-2022
7101001,GROSPIERRES,44.411333,4.300833,127,2.0,19.58,5,vague-chaleur-juillet-2022
7105001,ISSANLAS,44.773167,3.981667,1215,0.0,14.52,5,vague-chaleur-juillet-2022
7105003,ISSANLAS_SAPC,44.7555,3.975333,1264,0.0,14.52,5,vague-chaleur-juillet-2022
7117002,LABLACHERE,44.480833,4.208333,295,2.0,19.880000000000003,5,vague-chaleur-juillet-2022
7128001,LALOUVESC,45.117833,4.535,1090,0.0,17.139999999999997,5,vague-chaleur-juillet-2022
7144001,LOUBARESSE,44.599833,4.049333,1200,0.0,16.6,5,vague-chaleur-juillet-2022
7153001,MAYRES,44.667167,4.113,579,0.0,17.880000000000003,5,vague-chaleur-juillet-2022
7154005,MAZAN ABBAYE RAD,44.733833,4.083833,1240,0.0,15.38,5,vague-chaleur-juillet-2022
7159001,MIRABEL SA,44.5815,4.497333,275,3.0,20.66,5,vague-chaleur-juillet-2022
7161001,MONTPEZAT SA,44.715667,4.207,602,3.0,19.48,5,vague-chaleur-juillet-2022
7168001,ORGNAC AVEN,44.288333,4.421667,230,5.0,21.04,5,vague-chaleur-juillet-2022
7172002,PEAUGRES RAD,45.286167,4.705833,480,3.0,21.28,5,vague-chaleur-juillet-2022
7187001,CROIX MILLET,44.606333,4.241333,779,3.0,20.78,5,vague-chaleur-juillet-2022
7202002,SABLIERES OARA,44.533,4.0725,540,3.0,20.42,5,vague-chaleur-juillet-2022
7204008,ST-AGREVE RAD,44.997833,4.368,1014,1.0,15.52,5,vague-chaleur-juillet-2022
7232001,ST-ETIENNE LUGDARES,44.651333,3.9485,1022,0.0,12.139999999999997,5,vague-chaleur-juillet-2022
7240001,ST-GEORGES BAIN,44.860333,4.8325,112,4.0,21.479999999999997,5,vague-chaleur-juillet-2022
7261001,ST-LAURENT PAPE,44.817833,4.746833,112,3.0,20.06,5,vague-chaleur-juillet-2022
7265001,ST-MARCEL ANNONAY,45.296,4.642,494,0.0,16.84,5,vague-chaleur-juillet-2022
7279001,ST-MONTAN,44.441833,4.636333,130,5.0,22.619999999999997,5,vague-chaleur-juillet-2022
7286002,ST-PIERREVILLE,44.814333,4.485,560,0.0,16.38,5,vague-chaleur-juillet-2022
7315004,LA SOUCHE,44.6285,4.123667,924,0.0,17.560000000000002,5,vague-chaleur-juillet-2022
7330004,VALLON SA,44.391833,4.403667,120,3.0,20.6,5,vague-chaleur-juillet-2022
7331001,VALS-LES-BAINS,44.6695,4.360667,283,2.0,20.4,5,vague-chaleur-juillet-2022
7334004,LES VANS-SA,44.4155,4.150833,140,1.0,18.0,5,vague-chaleur-juillet-2022
7338001,VERNOUX,44.8995,4.652333,561,0.0,17.54,5,vague-chaleur-juillet-2022
7347001,VOCANCE,45.201167,4.554333,529,0.0,17.06,5,vague-chaleur-juillet-2022
8046001,BANOGNE-RECOUVRANCE,49.571667,4.129167,130,1.0,17.2,5,vague-chaleur-juillet-2022
8089003,BUZANCY_SAPC,49.427333,4.9645,199,0.0,17.000000000000004,5,vague-chaleur-juillet-2022
8105005,CHARLEVILLE-MEZ,49.782833,4.643167,145,0.0,13.74,5,vague-chaleur-juillet-2022
8116001,LE CHESNE,49.510333,4.766167,168,0.0,15.62,5,vague-chaleur-juillet-2022
8145001,DOUZY,49.658,5.039833,153,0.0,14.580000000000002,5,vague-chaleur-juillet-2022
8207001,HAM-SUR-MEUSE,50.116,4.7795,109,0.0,16.080000000000002,5,vague-chaleur-juillet-2022
8239001,JUNIVILLE,49.397333,4.371667,90,0.0,14.419999999999998,5,vague-chaleur-juillet-2022
8244001,LAMETZ_SAPC,49.536667,4.689667,165,0.0,15.580000000000002,5,vague-chaleur-juillet-2022
8248002,LAUNOIS-SUR-VENCE_SAPC,49.671833,4.534667,218,0.0,15.14,5,vague-chaleur-juillet-2022
8254002,LIART_SAPC,49.7655,4.340333,240,0.0,15.940000000000001,5,vague-chaleur-juillet-2022
8255001,LINAY,49.616833,5.216833,177,0.0,14.280000000000001,5,vague-chaleur-juillet-2022
8296002,MONTCHEUTIN_SAPC,49.287333,4.809667,142,0.0,15.780000000000001,5,vague-chaleur-juillet-2022
8353001,RANCENNES,50.118833,4.813167,162,0.0,14.88,5,vague-chaleur-juillet-2022
8367002,ROCROI,49.918667,4.53,382,1.0,16.08,5,vague-chaleur-juillet-2022
8401001,SAULCES-CHAMPENOISES,49.423833,4.4925,147,0.0,16.52,5,vague-chaleur-juillet-2022
8419001,SIGNY-L'ABBAYE,49.686,4.418833,180,0.0,16.34,5,vague-chaleur-juillet-2022
8420002,SIGNY-LE-PETIT_SAPC,49.9135,4.288167,309,0.0,15.12,5,vague-chaleur-juillet-2022
9023002,ASCOU LAVAIL,42.725333,1.8885,1090,0.0,13.3,5,vague-chaleur-juillet-2022
9024004,ASTON,42.724167,1.691,1781,1.0,15.959999999999999,5,vague-chaleur-juillet-2022
9027001,AUGIREIN,42.930167,0.92,655,0.0,16.3,5,vague-chaleur-juillet-2022
9047001,BELESTA,42.903833,1.936667,490,0.0,15.819999999999999,5,vague-chaleur-juillet-2022
9094001,CERIZOLS,43.126,1.063,374,0.0,16.8,5,vague-chaleur-juillet-2022
9099001,COS,42.970167,1.5645,519,0.0,17.98,5,vague-chaleur-juillet-2022
9161003,LERAN,42.990333,1.919167,391,1.0,17.419999999999998,5,vague-chaleur-juillet-2022
9181003,LE MAS D AZIL,43.0735,1.357667,293,1.0,17.619999999999997,5,vague-chaleur-juillet-2022
9199002,MONTAUT,43.192167,1.6435,295,2.0,20.14,5,vague-chaleur-juillet-2022
9225005,PAMIERS VILLE,43.118833,1.607,283,5.0,21.4,5,vague-chaleur-juillet-2022
9285400,PORT D'AULA-NIVOSE,42.77,1.114333,2140,0.0,14.419999999999998,5,vague-chaleur-juillet-2022
9289001,ST GIRONS,43.005333,1.106833,414,0.0,17.200000000000003,5,vague-chaleur-juillet-2022
9290400,SENTEIN EYLIE HAUT,42.835333,0.934667,1000,2.0,19.94,5,vague-chaleur-juillet-2022
9301001,SOULAN,42.914667,1.234333,638,0.0,15.979999999999999,5,vague-chaleur-juillet-2022
9328001,VERDUN,42.791667,1.689833,546,1.0,17.18,5,vague-chaleur-juillet-2022
10002001,AILLEVILLE_SAPC,48.254167,4.685667,195,1.0,16.4,5,vague-chaleur-juillet-2022
10021001,AVANT-LES-RAMERUPT,48.451333,4.283667,118,0.0,15.36,5,vague-chaleur-juillet-2022
10030001,TROYES-BARBEREY,48.324667,4.02,112,0.0,16.119999999999997,5,vague-chaleur-juillet-2022
10042001,BERULLE,48.179,3.663333,146,0.0,14.940000000000001,5,vague-chaleur-juillet-2022
10057001,BOUY-SUR-ORVIN,48.439833,3.504833,102,0.0,16.7,5,vague-chaleur-juillet-2022
10070001,CELLES-SUR-OURCE,48.0675,4.411333,275,2.0,18.56,5,vague-chaleur-juillet-2022
10099002,CHESSY-LES-PRES_SAPC,48.0255,3.915,119,1.0,15.479999999999999,5,vague-chaleur-juillet-2022
10119001,CUNFIN_SAPC,48.0365,4.6785,315,0.0,17.52,5,vague-chaleur-juillet-2022
10130001,DOSNON,48.609167,4.224667,115,0.0,15.339999999999998,5,vague-chaleur-juillet-2022
10166002,GRANDES-CHAPELL,48.468167,4.016833,111,0.0,16.48,5,vague-chaleur-juillet-2022
10228002,MATHAUX-ETAPE,48.353167,4.472333,145,0.0,16.66,5,vague-chaleur-juillet-2022
10238001,MESNIL-ST-PERE,48.244833,4.322167,142,1.0,16.68,5,vague-chaleur-juillet-2022
10241001,METZ-ROBERT_SAPC,48.0745,4.101167,140,1.0,14.840000000000003,5,vague-chaleur-juillet-2022
10261001,MUSSY-SUR-SEINE,47.983833,4.495833,193,1.0,15.7,5,vague-chaleur-juillet-2022
10323001,ROMILLY,48.503333,3.7495,77,0.0,15.74,5,vague-chaleur-juillet-2022
10350001,ST-MARDS,48.169833,3.789,227,1.0,17.900000000000002,5,vague-chaleur-juillet-2022
10372001,SOULAINES,48.399333,4.671333,138,1.0,15.86,5,vague-chaleur-juillet-2022
10401001,VENDEUVRE-SUR-B,48.233,4.463,180,1.0,16.380000000000003,5,vague-chaleur-juillet-2022
10419001,VILLEMOYENNE,48.1785,4.233833,134,1.0,15.560000000000002,5,vague-chaleur-juillet-2022
11004001,ALAIGNE,43.1125,2.098333,293,5.0,21.62,5,vague-chaleur-juillet-2022
11012001,ARGELIERS,43.308167,2.911667,31,4.0,21.72,5,vague-chaleur-juillet-2022
11015001,ARQUES,42.951833,2.374833,350,2.0,18.16,5,vague-chaleur-juillet-2022
11016003,ARQUETTES-EN-VAL,43.100833,2.503333,240,3.0,20.559999999999995,5,vague-chaleur-juillet-2022
11028001,BELCAIRE,42.8195,1.968,980,0.0,16.84,5,vague-chaleur-juillet-2022
11069001,CARCASSONNE,43.215333,2.2955,128,4.0,20.96,5,vague-chaleur-juillet-2022
11076001,CASTELNAUDARY,43.305333,1.949167,160,3.0,20.720000000000002,5,vague-chaleur-juillet-2022
11081003,CAUNES-MINERVOIS,43.334333,2.481,371,5.0,22.16,5,vague-chaleur-juillet-2022
11124003,DURBAN-CORBIERES,42.993333,2.819167,120,3.0,20.52,5,vague-chaleur-juillet-2022
11136001,FANJEAUX_SAPC,43.202,2.07,182,3.0,20.9,5,vague-chaleur-juillet-2022
11144001,FITOU,42.894667,2.995833,9,5.0,23.98,5,vague-chaleur-juillet-2022
11168001,GRANES,42.909167,2.2505,420,3.0,20.540000000000003,5,vague-chaleur-juillet-2022
11181002,LABECEDE LAURAGAIS_SAPC,43.3895,2.022167,408,4.0,21.919999999999998,5,vague-chaleur-juillet-2022
11202001,LEUCATE,42.917333,3.059667,42,5.0,23.580000000000002,5,vague-chaleur-juillet-2022
11203004,LEZIGNAN-CORBIERES,43.173,2.728833,60,4.0,21.580000000000002,5,vague-chaleur-juillet-2022
11206003,LIMOUX,43.046,2.201167,230,1.0,19.34,5,vague-chaleur-juillet-2022
11221004,LES MARTYS,43.4085,2.292333,760,1.0,17.199999999999996,5,vague-chaleur-juillet-2022
11260002,MOUTHOUMET,42.9595,2.529,538,1.0,19.119999999999997,5,vague-chaleur-juillet-2022
11262005,NARBONNE,43.150333,2.955833,110,5.0,22.119999999999997,5,vague-chaleur-juillet-2022
11266001,PORT-LA-NOUVELLE,43.0145,3.0525,0,5.0,23.6,5,vague-chaleur-juillet-2022
11412001,VILLARDEBELLE_SAPC,43.014833,2.4005,593,1.0,19.12,5,vague-chaleur-juillet-2022
12005001,ALPUECH,44.756,2.868167,1107,0.0,15.219999999999999,5,vague-chaleur-juillet-2022
12011001,ARVIEU,44.168167,2.620167,733,3.0,21.200000000000003,5,vague-chaleur-juillet-2022
12014001,AURELLE-VERLAC_SAPC,44.533667,3.012833,1076,3.0,19.14,5,vague-chaleur-juillet-2022
12024001,BELCASTEL,44.387333,2.339167,444,1.0,16.2,5,vague-chaleur-juillet-2022
12039001,BRUSQUE_SAPC,43.7495,2.938667,858,5.0,21.44,5,vague-chaleur-juillet-2022
12050001,CANET-DE-SALARS_SAPC,44.2335,2.737167,860,2.0,18.06,5,vague-chaleur-juillet-2022
12063003,MILLAU-LARZAC_SAPC,43.987,3.181833,794,1.0,17.599999999999998,5,vague-chaleur-juillet-2022
12068001,COLOMBIES,44.357833,2.317167,647,2.0,20.639999999999997,5,vague-chaleur-juillet-2022
12077002,CORNUS,43.922333,3.192167,718,0.0,14.14,5,vague-chaleur-juillet-2022
12092001,DURENQUE_SAPC,44.111833,2.6445,812,2.0,19.72,5,vague-chaleur-juillet-2022
