NUM_POSTE,NOM_USUEL,LAT,LON,ALTI,NTrop_glissant_max,TnMoy_glissant_max,window_days,episode
11016003,ARQUETTES-EN-VAL,43.100833,2.503333,240,4.0,21.099999999999998,5,vague-chaleur-juillet-2019
11028001,BELCAIRE,42.8195,1.968,980,0.0,15.559999999999999,5,vague-chaleur-juillet-2019
11041003,VILLESPASSANS,43.364167,2.880833,219,4.0,20.96,5,vague-chaleur-juillet-2019
11069001,CARCASSONNE,43.215333,2.2955,128,4.0,21.5,5,vague-chaleur-juillet-2019
11076001,CASTELNAUDARY,43.305333,1.949167,160,5.0,21.58,5,vague-chaleur-juillet-2019
11081003,CAUNES-MINERVOIS,43.334333,2.481,371,4.0,20.66,5,vague-chaleur-juillet-2019
11124003,DURBAN-CORBIERES,42.993333,2.819167,120,5.0,20.98,5,vague-chaleur-juillet-2019
11136001,FANJEAUX_SAPC,43.202,2.07,182,4.0,21.639999999999997,5,vague-chaleur-juillet-2019
11168001,GRANES,42.909167,2.2505,420,1.0,19.779999999999998,5,vague-chaleur-juillet-2019
11181002,LABECEDE LAURAGAIS_SAPC,43.3895,2.022167,408,2.0,22.080000000000002,5,vague-chaleur-juillet-2019
11202001,LEUCATE,42.917333,3.059667,42,5.0,23.3,5,vague-chaleur-juillet-2019
11203004,LEZIGNAN-CORBIERES,43.173,2.728833,60,5.0,21.84,5,vague-chaleur-juillet-2019
11206003,LIMOUX,43.046,2.201167,230,0.0,19.06,5,vague-chaleur-juillet-2019
11221004,LES MARTYS,43.4085,2.292333,760,1.0,17.56,5,vague-chaleur-juillet-2019
11260002,MOUTHOUMET,42.9595,2.529,538,1.0,19.02,5,vague-chaleur-juillet-2019
11262005,NARBONNE,43.150333,2.955833,110,5.0,21.98,5,vague-chaleur-juillet-2019
11333001,ST BENOIT,43.004,2.0455,601,3.0,20.22,5,vague-chaleur-juillet-2019
11352001,ST LOUIS-ET-PARAHOU,42.850333,2.3405,684,4.0,20.4,5,vague-chaleur-juillet-2019
11412001,VILLARDEBELLE_SAPC,43.014833,2.4005,593,2.0,19.1,5,vague-chaleur-juillet-2019
12005001,ALPUECH,44.756,2.868167,1107,1.0,17.52,5,vague-chaleur-juillet-2019
12014001,AURELLE-VERLAC_SAPC,44.533667,3.012833,1076,3.0,19.2,5,vague-chaleur-juillet-2019
12021001,BASTIDE EVEQUE,44.341333,2.139167,500,1.0,18.44,5,vague-chaleur-juillet-2019
12023001,BASTIDE SOLAGES,43.951167,2.503,230,1.0,19.1,5,vague-chaleur-juillet-2019
12024001,BELCASTEL,44.387333,2.339167,444,0.0,16.9,5,vague-chaleur-juillet-2019
12039001,BRUSQUE_SAPC,43.7495,2.938667,858,4.0,20.6,5,vague-chaleur-juillet-2019
12050001,CANET-DE-SALARS_SAPC,44.2335,2.737167,860,2.0,18.92,5,vague-chaleur-juillet-2019
12063003,MILLAU-LARZAC_SAPC,43.987,3.181833,794,0.0,17.14,5,vague-chaleur-juillet-2019
12068001,COLOMBIES,44.357833,2.317167,647,3.0,19.2,5,vague-chaleur-juillet-2019
12077002,CORNUS,43.922333,3.192167,718,0.0,13.76,5,vague-chaleur-juillet-2019
12092001,DURENQUE_SAPC,44.111833,2.6445,812,2.0,19.639999999999997,5,vague-chaleur-juillet-2019
12094002,ENTRAYGUES SUR,44.6375,2.566167,292,1.0,18.7,5,vague-chaleur-juillet-2019
12100001,FIRMI,44.547667,2.311833,320,2.0,19.34,5,vague-chaleur-juillet-2019
12102001,FLAVIN,44.279333,2.606333,657,1.0,18.0,5,vague-chaleur-juillet-2019
12116001,HUPARLAC,44.713333,2.762,860,1.0,18.68,5,vague-chaleur-juillet-2019
12119001,LAGUIOLE,44.682667,2.852833,1030,0.0,17.4,5,vague-chaleur-juillet-2019
12120001,LAISSAC,44.389167,2.828333,599,1.0,18.02,5,vague-chaleur-juillet-2019
12145001,MILLAU,44.1185,3.0195,712,2.0,20.060000000000002,5,vague-chaleur-juillet-2019
12148001,MONTBAZENS,44.484,2.220167,400,0.0,16.8,5,vague-chaleur-juillet-2019
12150001,MONTEILS,44.265667,1.991667,268,2.0,19.119999999999997,5,vague-chaleur-juillet-2019
12154003,MONTLAUR,43.891667,2.836333,374,1.0,18.5,5,vague-chaleur-juillet-2019
12179001,PEUX-ET-COUFFOULEUX_SAPC,43.761833,2.867167,830,2.0,19.52,5,vague-chaleur-juillet-2019
12189001,PRADINAS_SAPC,44.242167,2.255833,564,3.0,21.82,5,vague-chaleur-juillet-2019
12216001,ST-COME-D'OLT,44.514667,2.827833,380,1.0,18.380000000000003,5,vague-chaleur-juillet-2019
12224001,ST-GENIEZ-D'OLT,44.463667,2.967667,420,0.0,16.240000000000002,5,vague-chaleur-juillet-2019
12230001,ST JEAN DELNOUS,44.048667,2.504667,517,2.0,19.98,5,vague-chaleur-juillet-2019
12253001,SALLES CURAN,44.151833,2.866167,959,2.0,18.4,5,vague-chaleur-juillet-2019
12254001,RODEZ-AVEYRON,44.410333,2.4825,578,2.0,18.48,5,vague-chaleur-juillet-2019
12266002,SEGUR,44.2895,2.820333,879,2.0,19.02,5,vague-chaleur-juillet-2019
12300004,VILLEFRANCHE-DE-ROUERGUE,44.371833,2.023667,330,1.0,18.7,5,vague-chaleur-juillet-2019
12301001,VILLENEUVE,44.471333,2.032833,353,0.0,18.5,5,vague-chaleur-juillet-2019
13001009,AIX EN PROVENCE,43.5295,5.4245,173,4.0,20.86,5,vague-chaleur-juillet-2019
13004003,ARLES,43.51,4.693833,1,3.0,20.04,5,vague-chaleur-juillet-2019
13005003,AUBAGNE,43.307333,5.601167,130,0.0,18.7,5,vague-chaleur-juillet-2019
13022003,CASSIS,43.222167,5.503167,212,2.0,19.78,5,vague-chaleur-juillet-2019
13030001,CUGES-LES-PINS,43.274,5.700167,184,0.0,17.880000000000003,5,vague-chaleur-juillet-2019
13031002,LA DESTROUSSE_SAPC,43.386667,5.601,201,1.0,18.7,5,vague-chaleur-juillet-2019
13036003,EYRAGUES,43.847167,4.834833,17,3.0,20.02,5,vague-chaleur-juillet-2019
13047001,ISTRES,43.522667,4.9275,23,5.0,22.119999999999997,5,vague-chaleur-juillet-2019
13054001,MARIGNANE,43.437,5.2115,6,5.0,22.3,5,vague-chaleur-juillet-2019
13055001,MARSEILLE-OBS,43.305667,5.394333,75,5.0,23.82,5,vague-chaleur-juillet-2019
13055029,MARSEILLE,43.310667,5.479167,192,5.0,20.9,5,vague-chaleur-juillet-2019
13062002,MIMET,43.4185,5.499667,416,2.0,19.42,5,vague-chaleur-juillet-2019
13074003,PEYROLLES EN PROVENCE,43.656667,5.607,217,0.0,18.56,5,vague-chaleur-juillet-2019
13091002,ST CANNAT,43.6045,5.317667,249,0.0,18.880000000000003,5,vague-chaleur-juillet-2019
13092001,ST CHAMAS,43.5495,5.0395,10,4.0,19.940000000000005,5,vague-chaleur-juillet-2019
13103001,SALON DE PROVENCE,43.612833,5.108,58,3.0,19.6,5,vague-chaleur-juillet-2019
13110003,TRETS,43.445333,5.698667,264,0.0,18.52,5,vague-chaleur-juillet-2019
13111002,VAUVENARGUES,43.551,5.68,565,0.0,18.66,5,vague-chaleur-juillet-2019
14020002,ARGENCES,49.140333,-0.155,53,0.0,16.6,5,vague-chaleur-juillet-2019
14047002,BAYEUX,49.274833,-0.712333,60,1.0,18.6,5,vague-chaleur-juillet-2019
14066001,BERNIERES,49.334,-0.430667,2,0.0,16.86,5,vague-chaleur-juillet-2019
14126001,CAMBREMER,49.1455,0.041833,125,2.0,18.04,5,vague-chaleur-juillet-2019
14137001,CAEN-CARPIQUET,49.18,-0.456167,67,0.0,16.619999999999997,5,vague-chaleur-juillet-2019
14216001,DAMBLAINVILLE,48.928,-0.148667,155,0.0,17.46,5,vague-chaleur-juillet-2019
14239001,ENGLESQUEVILLE,49.3875,-0.956667,38,0.0,17.18,5,vague-chaleur-juillet-2019
14291002,FRESNEY LE VIEU,49.011667,-0.379333,175,0.0,16.32,5,vague-chaleur-juillet-2019
14296001,LEGAST_SAPC,48.794667,-1.037167,336,1.0,17.619999999999997,5,vague-chaleur-juillet-2019
14357002,LASSY_SAPC,48.9265,-0.6925,223,0.0,16.740000000000002,5,vague-chaleur-juillet-2019
14366002,LISIEUX_SAPC,49.165,0.227,62,1.0,17.84,5,vague-chaleur-juillet-2019
14372001,LIVRY,49.099167,-0.7665,194,0.0,17.259999999999998,5,vague-chaleur-juillet-2019
14501002,PIERREFITTE CIN_SAPC,48.894,-0.3875,187,0.0,16.28,5,vague-chaleur-juillet-2019
14578001,ST GATIEN DES B,49.3645,0.167,139,2.0,18.12,5,vague-chaleur-juillet-2019
14579002,SAINT GEORGES D,49.0345,-0.686,185,0.0,15.86,5,vague-chaleur-juillet-2019
14624001,L OUDON LIEURY_SAPC,48.9895,-0.009167,52,0.0,16.279999999999998,5,vague-chaleur-juillet-2019
14634001,SAINT MICHEL DE,49.006833,0.1295,140,2.0,18.060000000000002,5,vague-chaleur-juillet-2019
14659001,ST SYLVAIN_SAPC,49.06,-0.234333,62,0.0,16.160000000000004,5,vague-chaleur-juillet-2019
14665001,SALLENELLES,49.264167,-0.234667,7,0.0,16.8,5,vague-chaleur-juillet-2019
14762004,VIRE HIPPODROME,48.850833,-0.899,100,0.0,15.819999999999999,5,vague-chaleur-juillet-2019
15014001,AURILLAC - VILL,44.935833,2.438333,707,2.0,19.8,5,vague-chaleur-juillet-2019
15014004,AURILLAC,44.8915,2.419167,632,0.0,17.580000000000002,5,vague-chaleur-juillet-2019
15025001,PRAT DE BOUC,45.0525,2.792,1405,0.0,16.14,5,vague-chaleur-juillet-2019
15050001,LE CLAUX,45.1725,2.7105,1033,0.0,15.960000000000003,5,vague-chaleur-juillet-2019
15053001,COLTINES,45.074667,2.990667,979,0.0,12.86,5,vague-chaleur-juillet-2019
15060001,DEUX-VERG,44.8005,3.013833,1098,0.0,15.64,5,vague-chaleur-juillet-2019
15060002,DEUX-VERGES,44.8015,3.012667,1080,0.0,16.080000000000002,5,vague-chaleur-juillet-2019
15083001,JUSSAC,44.992,2.416667,630,0.0,15.839999999999998,5,vague-chaleur-juillet-2019
15101004,LE LIORAN_SAPC,45.080833,2.747667,1236,0.0,15.080000000000002,5,vague-chaleur-juillet-2019
15114002,MARCENAT,45.302667,2.833,1075,0.0,15.7,5,vague-chaleur-juillet-2019
15118002,MARMANHAC,45.002833,2.4745,644,0.0,16.0,5,vague-chaleur-juillet-2019
15119001,MASSIAC,45.263333,3.197833,533,0.0,17.32,5,vague-chaleur-juillet-2019
15120005,MAURIAC,45.222167,2.293167,674,2.0,18.78,5,vague-chaleur-juillet-2019
15122002,MAURS,44.734167,2.166,480,2.0,21.339999999999996,5,vague-chaleur-juillet-2019
15138001,MURAT,45.1095,2.862167,904,0.0,14.479999999999999,5,vague-chaleur-juillet-2019
15162003,RIOM-MONTAGNES,45.280167,2.664667,837,0.0,15.5,5,vague-chaleur-juillet-2019
15169001,SAIGNES,45.334167,2.4915,533,0.0,16.240000000000002,5,vague-chaleur-juillet-2019
15181001,ST CONSTANT,44.684833,2.23,260,0.0,16.68,5,vague-chaleur-juillet-2019
15187006,ST FLOUR,45.024333,3.067333,909,0.0,15.580000000000002,5,vague-chaleur-juillet-2019
15207002,ST- PONCY_SAPC,45.178333,3.174167,805,0.0,14.7,5,vague-chaleur-juillet-2019
15220001,SALINS,45.180833,2.386333,660,0.0,16.68,5,vague-chaleur-juillet-2019
15226001,SENEZERGUES,44.704,2.428167,530,2.0,20.1,5,vague-chaleur-juillet-2019
15248001,VALUEJOLS,45.053167,2.935833,1074,0.0,15.8,5,vague-chaleur-juillet-2019
16078001,ANGOULEME - BRIE - CHAMPNIERS,45.728,0.220667,124,3.0,20.64,5,vague-chaleur-juillet-2019
16089001,COGNAC,45.665,-0.315833,30,3.0,20.9,5,vague-chaleur-juillet-2019
16113001,LA COURONNE,45.627833,0.099833,58,1.0,19.3,5,vague-chaleur-juillet-2019
16225001,MONTEMBOEUF,45.787167,0.543,247,2.0,21.04,5,vague-chaleur-juillet-2019
16256001,PASSIRAC,45.334,-0.078667,114,2.0,19.439999999999998,5,vague-chaleur-juillet-2019
16279001,RIOUX MARTIN,45.262,0.003333,81,2.0,19.32,5,vague-chaleur-juillet-2019
16363001,SAULGOND_SAPC,45.956333,0.781667,228,2.0,19.28,5,vague-chaleur-juillet-2019
16366001,SEGONZAC_SAPC,45.6145,-0.2235,62,3.0,20.98,5,vague-chaleur-juillet-2019
16390001,TUSSON,45.949,0.062167,88,1.0,19.04,5,vague-chaleur-juillet-2019
16403001,LE VIEUX CERIER_SAPC,45.9675,0.442,162,1.0,18.8,5,vague-chaleur-juillet-2019
17093002,CHATEAU D'OLERON,45.862167,-1.204333,3,3.0,21.02,5,vague-chaleur-juillet-2019
17218001,MARANS,46.316333,-1.012167,2,1.0,18.94,5,vague-chaleur-juillet-2019
17224001,MATHA,45.858667,-0.319667,38,2.0,19.9,5,vague-chaleur-juillet-2019
17243002,MONTLIEU_SAPC,45.220167,-0.291833,89,2.0,20.64,5,vague-chaleur-juillet-2019
17248001,MORTAGNE-SUR-GIRONDE_SAPC,45.477667,-0.789833,37,3.0,21.259999999999998,5,vague-chaleur-juillet-2019
17268002,NUAILLE SUR BOUTONNE,46.019833,-0.406667,36,1.0,18.8,5,vague-chaleur-juillet-2019
17300009,LA ROCHELLE-ILE DE RE,46.178,-1.193167,20,2.0,20.160000000000004,5,vague-chaleur-juillet-2019
17306004,ROYAN-MEDIS,45.633,-0.974667,12,3.0,20.46,5,vague-chaleur-juillet-2019
17308001,ST AGNANT,45.888,-0.984667,18,2.0,20.48,5,vague-chaleur-juillet-2019
17323001,CHASSIRON,46.046833,-1.411667,11,3.0,20.360000000000003,5,vague-chaleur-juillet-2019
17339002,ST GERMAIN DE LUSIGNAN,45.458333,-0.409667,71,3.0,21.080000000000002,5,vague-chaleur-juillet-2019
17353001,ST-LAURENT PREE-INRAE,45.988333,-1.027,3,3.0,20.1,5,vague-chaleur-juillet-2019
17415003,SAINTES,45.761167,-0.652,38,2.0,20.18,5,vague-chaleur-juillet-2019
17477001,VILLIERS_SAPC,45.9875,-0.152,106,1.0,18.859999999999996,5,vague-chaleur-juillet-2019
18015003,AUBIGNY-SUR-NERE,47.4995,2.427333,176,1.0,17.98,5,vague-chaleur-juillet-2019
18033001,BOURGES,47.059167,2.359833,161,4.0,20.740000000000002,5,vague-chaleur-juillet-2019
18047001,CHAPELLE-D'ANG_SAPC,47.373833,2.426667,190,0.0,17.28,5,vague-chaleur-juillet-2019
18057003,CHATEAUMEILLANT,46.564,2.2175,243,3.0,20.240000000000002,5,vague-chaleur-juillet-2019
18087001,DUN,46.878333,2.566167,160,1.0,19.08,5,vague-chaleur-juillet-2019
18090001,ETRECHY,47.147167,2.698667,194,2.0,18.94,5,vague-chaleur-juillet-2019
18092001,AVORD,47.052167,2.642167,175,2.0,19.7,5,vague-chaleur-juillet-2019
18103001,GRACAY,47.139333,1.844667,108,1.0,18.68,5,vague-chaleur-juillet-2019
18109002,HENRICHEMONT,47.285833,2.579167,377,3.0,19.4,5,vague-chaleur-juillet-2019
18125004,LERE,47.457833,2.893167,139,1.0,17.240000000000002,5,vague-chaleur-juillet-2019
18127001,LIGNIERES,46.753333,2.1985,191,3.0,20.6,5,vague-chaleur-juillet-2019
18159001,NANCAY,47.393167,2.201,142,1.0,17.44,5,vague-chaleur-juillet-2019
18165001,NEUVY-SUR-BAR.,47.323,2.243833,154,0.0,17.04,5,vague-chaleur-juillet-2019
18172001,ORVAL,46.721667,2.483167,165,1.0,19.4,5,vague-chaleur-juillet-2019
18172003,ORVAL RAD,46.731,2.467333,165,2.0,19.419999999999998,5,vague-chaleur-juillet-2019
18175001,OUROUER-LES-B.,46.919833,2.8185,253,4.0,21.56,5,vague-chaleur-juillet-2019
18175003,OUROUER,46.925333,2.803333,221,3.0,20.86,5,vague-chaleur-juillet-2019
18187004,PREVERANGES,46.425333,2.2365,462,3.0,20.140000000000004,5,vague-chaleur-juillet-2019
18223003,ST-MARTIN-D'A.,47.200667,2.416833,172,3.0,20.4,5,vague-chaleur-juillet-2019
18231001,ST-PIERRE,46.729,2.631667,174,0.0,18.4,5,vague-chaleur-juillet-2019
18242001,SANCOINS,46.831333,2.9265,203,2.0,19.520000000000003,5,vague-chaleur-juillet-2019
18269001,VAILLY,47.456833,2.641667,197,0.0,16.5,5,vague-chaleur-juillet-2019
18279001,VIERZON - VEVES,47.219167,2.0135,98,1.0,18.82,5,vague-chaleur-juillet-2019
19010001,ARGENTAT,45.101333,1.9375,190,0.0,17.2,5,vague-chaleur-juillet-2019
19031008,BRIVE,45.146667,1.473333,115,1.0,19.96,5,vague-chaleur-juillet-2019
19033001,BUGEAT,45.602667,1.930333,694,0.0,14.84,5,vague-chaleur-juillet-2019
19034001,CAMPS,44.983667,1.988333,519,1.0,17.68,5,vague-chaleur-juillet-2019
19073006,EGLETONS,45.398833,2.059167,610,0.0,17.119999999999997,5,vague-chaleur-juillet-2019
19121002,LUBERSAC,45.410333,1.411167,390,1.0,18.14,5,vague-chaleur-juillet-2019
19125001,MARCILLAC,45.2835,2.039833,598,1.0,18.54,5,vague-chaleur-juillet-2019
19136002,MEYMAC,45.534333,2.154333,670,0.0,15.66,5,vague-chaleur-juillet-2019
19147001,BRIVE-SOUILLAC,45.036333,1.491667,295,3.0,19.880000000000003,5,vague-chaleur-juillet-2019
19148001,NEUVIC,45.379167,2.2815,615,0.0,16.8,5,vague-chaleur-juillet-2019
19164001,PEYRELEVADE,45.701,2.058667,827,1.0,16.520000000000003,5,vague-chaleur-juillet-2019
19201001,USSEL-THALAMY,45.537333,2.42,740,0.0,15.440000000000001,5,vague-chaleur-juillet-2019
19237001,ST-PRIVAT,45.139,2.096,585,0.0,15.24,5,vague-chaleur-juillet-2019
19272001,TULLE,45.2425,1.740333,235,0.0,17.380000000000003,5,vague-chaleur-juillet-2019
19275001,USSEL-LAMARTINE,45.558833,2.321333,654,0.0,15.24,5,vague-chaleur-juillet-2019
19276006,UZERCHE,45.396333,1.568167,422,3.0,21.080000000000002,5,vague-chaleur-juillet-2019
19288004,VOUTEZAC,45.279833,1.416,124,0.0,17.380000000000003,5,vague-chaleur-juillet-2019
20004002,AJACCIO,41.918,8.792667,5,4.0,20.38,5,vague-chaleur-juillet-2019
20004003,AJACCIO-PARATA,41.908333,8.618167,124,5.0,23.46,5,vague-chaleur-juillet-2019
20004014,AJACCIO-MILELLI_SAPC,41.9385,8.720833,86,4.0,20.860000000000003,5,vague-chaleur-juillet-2019
20007402,SPONDE-NIVOSE,42.324333,8.881667,1971,0.0,15.6,5,vague-chaleur-juillet-2019
20023005,ASCO_SAPC,42.403833,8.922667,1400,0.0,16.1,5,vague-chaleur-juillet-2019
20031001,BASTELICA-VILLAGE,41.9985,9.0405,828,0.0,18.2,5,vague-chaleur-juillet-2019
20033015,BASTIA_SAPC,42.704333,9.444833,26,5.0,22.699999999999996,5,vague-chaleur-juillet-2019
20040001,BOCOGNANO-GARE,42.080167,9.0525,660,5.0,21.42,5,vague-chaleur-juillet-2019
20040004,BOCOGNANO,42.104167,9.103333,1019,4.0,20.5,5,vague-chaleur-juillet-2019
20041001,CAP PERTUSATO,41.374833,9.178333,107,5.0,22.839999999999996,5,vague-chaleur-juillet-2019
20046001,CAGNANO_OBS,42.877167,9.429,190,5.0,20.6,5,vague-chaleur-juillet-2019
20046002,CAGNANO,42.886667,9.4395,278,5.0,24.3,5,vague-chaleur-juillet-2019
20047006,CALACUCCIA,42.3315,9.0215,811,0.0,16.78,5,vague-chaleur-juillet-2019
20050001,CALVI,42.5295,8.7915,57,4.0,21.34,5,vague-chaleur-juillet-2019
20054002,CAMPILE_SAPC,42.494667,9.353,499,3.0,19.88,5,vague-chaleur-juillet-2019
20083001,CASTIRLA,42.380167,9.134167,376,1.0,19.339999999999996,5,vague-chaleur-juillet-2019
20085002,CAURO-PAVIGLIA,41.903667,8.858167,67,4.0,20.279999999999998,5,vague-chaleur-juillet-2019
20092001,CONCA,41.717,9.3485,253,5.0,22.740000000000002,5,vague-chaleur-juillet-2019
20093002,ILE ROUSSE,42.633333,8.9225,140,5.0,24.1,5,vague-chaleur-juillet-2019
20096008,CORTE,42.2885,9.193167,350,0.0,16.8,5,vague-chaleur-juillet-2019
20107001,CAP CORSE,43.003833,9.3595,72,5.0,23.660000000000004,5,vague-chaleur-juillet-2019
20108002,EVISA-ONF,42.263333,8.838667,1030,0.0,14.9,5,vague-chaleur-juillet-2019
20114002,FIGARI,41.505167,9.103667,20,1.0,18.28,5,vague-chaleur-juillet-2019
20126001,GIUNCAGGIO_SAPC,42.2165,9.369333,685,5.0,22.4,5,vague-chaleur-juillet-2019
20135002,ISOLACCIO DI FIUMORBO,41.992333,9.305,198,0.0,18.8,5,vague-chaleur-juillet-2019
20142001,LEVIE,41.7035,9.125833,571,0.0,15.86,5,vague-chaleur-juillet-2019
20147001,LOZZI,42.3495,9.010833,1063,0.0,18.66,5,vague-chaleur-juillet-2019
20148001,BASTIA,42.540667,9.485167,10,5.0,21.64,5,vague-chaleur-juillet-2019
20154001,MARIGNANA,42.188833,8.655333,515,5.0,24.28,5,vague-chaleur-juillet-2019
20160001,MOCA-CROCE,41.761667,9.0165,951,4.0,20.68,5,vague-chaleur-juillet-2019
20185003,OLETTA,42.632333,9.3205,75,2.0,19.68,5,vague-chaleur-juillet-2019
20190002,OLMI-CAPPELLA,42.5295,9.0165,844,2.0,19.259999999999998,5,vague-chaleur-juillet-2019
20209003,PERI_SAPC,42.003167,8.905667,433,5.0,23.880000000000003,5,vague-chaleur-juillet-2019
20211001,PETRETO BICCHISANO,41.785167,8.979167,450,5.0,23.02,5,vague-chaleur-juillet-2019
20223001,PIETRALBA,42.541,9.172,510,3.0,19.8,5,vague-chaleur-juillet-2019
20232002,PILA-CANALE,41.8145,8.903667,407,5.0,23.580000000000002,5,vague-chaleur-juillet-2019
20247001,LA CHIAPPA,41.594833,9.363167,57,5.0,23.479999999999997,5,vague-chaleur-juillet-2019
20254006,QUENZA,41.777667,9.142833,932,0.0,18.44,5,vague-chaleur-juillet-2019
20258001,RENNO,42.190167,8.807167,755,0.0,16.14,5,vague-chaleur-juillet-2019
20264001,RUSIO,42.367167,9.266167,863,2.0,19.7,5,vague-chaleur-juillet-2019
20264002,RUSIO_SAPC,42.364167,9.2645,860,4.0,20.52,5,vague-chaleur-juillet-2019
20268001,SAMPOLO,41.943,9.123,837,5.0,21.439999999999998,5,vague-chaleur-juillet-2019
20270001,SARI D'ORCINO,42.0785,8.802333,407,5.0,23.68,5,vague-chaleur-juillet-2019
20272001,SARTENE-CIMETIERE,41.620167,8.962167,272,5.0,24.32,5,vague-chaleur-juillet-2019
20272004,SARTENE,41.652333,8.979333,62,2.0,19.6,5,vague-chaleur-juillet-2019
20273001,SCATA,42.429333,9.412167,185,0.0,18.580000000000002,5,vague-chaleur-juillet-2019
20281001,CAP SAGRO,42.798333,9.488667,111,5.0,24.74,5,vague-chaleur-juillet-2019
20303002,ALISTRO,42.259667,9.5415,65,5.0,23.46,5,vague-chaleur-juillet-2019
20312001,SANTA MARIA SICHE,41.879167,8.989167,541,5.0,22.479999999999997,5,vague-chaleur-juillet-2019
20314006,SANTO PIETRO DI TENDA,42.635833,9.200667,484,2.0,19.619999999999997,5,vague-chaleur-juillet-2019
20326001,TOLLA_SAPC,41.9635,8.959167,698,4.0,20.8,5,vague-chaleur-juillet-2019
20341400,MANICCIA-NIVOSE,42.208333,9.0485,2379,0.0,13.34,5,vague-chaleur-juillet-2019
20342001,SOLENZARA,41.921833,9.400833,12,5.0,23.439999999999998,5,vague-chaleur-juillet-2019
20354007,FORET_VIZZAVONA,42.124,9.133667,986,0.0,18.6,5,vague-chaleur-juillet-2019
20354008,VIVARIO_SAPC,42.152667,9.149167,773,0.0,14.459999999999999,5,vague-chaleur-juillet-2019
21065001,BESSEY,47.086,4.743167,593,4.0,21.94,5,vague-chaleur-juillet-2019
21116002,BURE LES TEMPLIERS_SAPC,47.7195,4.948167,461,3.0,21.16,5,vague-chaleur-juillet-2019
21131001,PAGNY-LE-CHATEAU,47.043167,5.190667,182,1.0,18.62,5,vague-chaleur-juillet-2019
21154001,CHATILLON/SEINE,47.849333,4.581333,262,0.0,16.66,5,vague-chaleur-juillet-2019
21231007,DIJON TOISON,47.358333,5.043333,270,1.0,19.059999999999995,5,vague-chaleur-juillet-2019
21326001,JOURS LES BAIGNEUX_SAPC,47.636,4.596333,392,3.0,19.880000000000003,5,vague-chaleur-juillet-2019
21386001,MARIGNY LE CAHOUET,47.4475,4.4335,335,3.0,19.76,5,vague-chaleur-juillet-2019
21390001,MARSANNAY LA COTE,47.266667,4.986833,280,5.0,21.4,5,vague-chaleur-juillet-2019
21395001,MASSINGY-LES-VITTEAUX_SAPC,47.388667,4.586333,509,3.0,22.380000000000003,5,vague-chaleur-juillet-2019
21425001,MONTBARD_SAPC,47.6285,4.3305,209,1.0,17.279999999999998,5,vague-chaleur-juillet-2019
21454001,NICEY,47.860333,4.315333,209,1.0,16.5,5,vague-chaleur-juillet-2019
21473001,DIJON-LONGVIC,47.267833,5.088333,219,2.0,19.96,5,vague-chaleur-juillet-2019
21501003,POUILLY EN AUX_SAPC,47.251333,4.561,412,2.0,19.180000000000003,5,vague-chaleur-juillet-2019
21519001,RECEY SUR OURCE,47.782167,4.864167,326,1.0,16.54,5,vague-chaleur-juillet-2019
21527001,LA ROCHEPOT,46.9525,4.674,417,0.0,17.54,5,vague-chaleur-juillet-2019
21561003,ST-MARTIN-DU-M,47.4005,4.781167,578,3.0,19.98,5,vague-chaleur-juillet-2019
21567001,ARNAY_SAPC,47.124833,4.498667,396,1.0,17.919999999999998,5,vague-chaleur-juillet-2019
21584001,SAULIEU,47.264167,4.215,586,3.0,21.000000000000004,5,vague-chaleur-juillet-2019
21590001,SAVIGNY LES BEA,47.056333,4.836667,246,2.0,19.639999999999997,5,vague-chaleur-juillet-2019
21603001,SEMUR EN AUXOIS_SAPC,47.482,4.34,314,2.0,18.78,5,vague-chaleur-juillet-2019
21633002,THOREY SOUS CHARNY_SAPC,47.319167,4.4395,421,3.0,19.78,5,vague-chaleur-juillet-2019
21638002,TIL-CHATEL_SAPC,47.544833,5.2075,283,1.0,18.360000000000003,5,vague-chaleur-juillet-2019
22005003,BELLE-ISLE-EN-TERRE,48.55,-3.3875,158,0.0,14.8,5,vague-chaleur-juillet-2019
22032002,CAULNES-EDF,48.298333,-2.142167,75,0.0,16.08,5,vague-chaleur-juillet-2019
22033001,CAUREL-EDF,48.207667,-3.051333,150,0.0,15.760000000000002,5,vague-chaleur-juillet-2019
22046003,COLLINEE-EDF,48.294833,-2.499333,201,0.0,15.98,5,vague-chaleur-juillet-2019
22052002,DUAULT,48.37,-3.454167,181,0.0,15.1,5,vague-chaleur-juillet-2019
22092001,KERPERT,48.404,-3.147667,281,0.0,15.239999999999998,5,vague-chaleur-juillet-2019
22108001,LANLEFF,48.691167,-3.0405,78,0.0,13.9,5,vague-chaleur-juillet-2019
22113006,LANNION_AERO,48.755333,-3.468667,85,0.0,15.419999999999998,5,vague-chaleur-juillet-2019
22114003,LANRELAS-EDF,48.248833,-2.2915,112,0.0,16.060000000000002,5,vague-chaleur-juillet-2019
22136001,LOUDEAC,48.165167,-2.765,130,0.0,15.439999999999998,5,vague-chaleur-juillet-2019
22138003,MAEL-PESTIVIEN-EDF,48.418667,-3.303167,257,0.0,14.48,5,vague-chaleur-juillet-2019
22147006,MERDRIGNAC,48.188,-2.4205,145,0.0,16.3,5,vague-chaleur-juillet-2019
22168001,PLOUMANAC'H,48.825833,-3.473167,55,0.0,16.54,5,vague-chaleur-juillet-2019
