NUM_POSTE,NOM_USUEL,LAT,LON,ALTI,NDays,NTrop,TnMax,TnMoy,TxMax,TxMoy,TmMoy,NTrop_abs,NTrop_taux,episode,episode_label
40246003,SABRES,44.153667,-0.859,81,14,1,21.2,15.62142857142857,38.7,33.86428571428571,24.678571428571427,1,0.07142857142857142,vague-chaleur-juillet-2022,jul22
40272002,ST M HINX STNA-INRAE,43.570833,-1.299333,37,14,4,20.6,17.45714285714286,40.4,32.43571428571428,24.03571428571428,4,0.2857142857142857,vague-chaleur-juillet-2022,jul22
40286001,SAMADET,43.640667,-0.488833,134,14,5,21.4,18.800000000000004,40.6,35.07857142857143,26.292857142857148,5,0.35714285714285715,vague-chaleur-juillet-2022,jul22
40304001,SOORTS-HOSSEGOR,43.669833,-1.426333,10,14,5,22.6,19.12142857142857,41.2,31.821428571428577,24.72142857142857,5,0.35714285714285715,vague-chaleur-juillet-2022,jul22
40321002,URGONS,43.639667,-0.435167,146,14,2,21.9,17.978571428571424,39.4,33.535714285714285,25.414285714285715,2,0.14285714285714285,vague-chaleur-juillet-2022,jul22
41018001,BLOIS - VILLE,47.572,1.3375,69,14,0,18.9,15.535714285714288,39.4,31.36428571428571,23.585714285714285,0,0.0,vague-chaleur-juillet-2022,jul22
41050002,CHEVERNY,47.505167,1.436333,99,14,0,18.3,14.685714285714283,39.0,31.13571428571429,23.378571428571423,0,0.0,vague-chaleur-juillet-2022,jul22
41053001,CHOUE,47.969167,0.912833,163,14,1,24.4,17.021428571428572,39.0,30.79285714285714,23.964285714285715,1,0.07142857142857142,vague-chaleur-juillet-2022,jul22
41075003,DROUE - MORACHE,48.016167,1.031667,206,14,1,20.7,15.650000000000002,37.6,30.528571428571432,23.25714285714286,1,0.07142857142857142,vague-chaleur-juillet-2022,jul22
41080001,FAVEROLLES,47.331833,1.1655,77,14,0,19.5,15.992857142857142,38.9,31.45,23.77857142857143,0,0.0,vague-chaleur-juillet-2022,jul22
41097001,ROMORANTIN,47.319667,1.6875,83,14,0,17.8,13.514285714285714,39.0,31.22142857142857,22.964285714285715,0,0.0,vague-chaleur-juillet-2022,jul22
41106001,LAMOTTE-BEUVRON,47.6105,2.012,117,14,0,18.0,14.1,38.9,30.635714285714283,22.6,0,0.0,vague-chaleur-juillet-2022,jul22
41152001,MONTRIEUX,47.535833,1.7305,96,14,0,17.8,13.571428571428571,39.4,31.16428571428571,22.61428571428572,0,0.0,vague-chaleur-juillet-2022,jul22
41173003,OUZOUER,47.904,1.521667,128,14,0,19.4,15.728571428571428,38.5,30.9,23.63571428571429,0,0.0,vague-chaleur-juillet-2022,jul22
41269001,VENDOME,47.826667,1.054333,115,14,0,19.2,15.614285714285714,39.5,31.65,23.5,0,0.0,vague-chaleur-juillet-2022,jul22
41281001,BLOIS,47.6785,1.212333,119,14,0,18.8,15.971428571428572,39.2,31.328571428571436,23.82142857142857,0,0.0,vague-chaleur-juillet-2022,jul22
41285001,VILLENY,47.610667,1.743667,127,14,0,19.5,15.414285714285716,39.4,31.11428571428572,23.3,0,0.0,vague-chaleur-juillet-2022,jul22
42005001,ST ETIENNE-BOUTHEON,45.545667,4.293833,395,14,1,20.5,14.742857142857144,38.2,33.62142857142857,24.807142857142853,1,0.07142857142857142,vague-chaleur-juillet-2022,jul22
42011001,BALBIGNY,45.820167,4.192,336,14,1,20.9,14.721428571428572,40.6,34.07142857142857,24.63571428571429,1,0.07142857142857142,vague-chaleur-juillet-2022,jul22
42019005,BOEN-SUR-LIGNON_SAPC,45.756167,4.0015,513,14,0,19.5,15.578571428571427,38.5,31.892857142857142,24.007142857142856,0,0.0,vague-chaleur-juillet-2022,jul22
42023004,BOURG-ARGENTAL,45.298667,4.5735,514,14,2,20.7,17.71428571428571,38.5,35.50714285714285,26.22142857142857,2,0.14285714285714285,vague-chaleur-juillet-2022,jul22
42034001,COL DE CERVIERES,45.850667,3.766167,804,14,1,20.9,16.021428571428576,35.7,29.007142857142863,22.4,1,0.07142857142857142,vague-chaleur-juillet-2022,jul22
42039003,CHALMAZEL_RA,45.699,3.844,990,14,0,15.8,10.985714285714286,33.3,28.18571428571429,19.99285714285714,0,0.0,vague-chaleur-juillet-2022,jul22
42040001,COL DE LA LOGE_SAPC,45.743833,3.780333,1261,14,1,20.9,15.185714285714289,31.3,25.628571428571423,19.978571428571428,1,0.07142857142857142,vague-chaleur-juillet-2022,jul22
42059001,CHAZELLES-LYON,45.642333,4.396333,632,14,2,23.1,17.771428571428572,35.7,31.25714285714286,24.48571428571429,2,0.14285714285714285,vague-chaleur-juillet-2022,jul22
42094003,FEURS,45.7385,4.233833,347,14,1,21.1,15.635714285714284,39.9,33.800000000000004,25.107142857142858,1,0.07142857142857142,vague-chaleur-juillet-2022,jul22
42098001,FOURNEAUX,45.941167,4.269167,510,14,3,22.1,17.235714285714284,38.6,32.07857142857143,24.457142857142856,3,0.21428571428571427,vague-chaleur-juillet-2022,jul22
42101001,PILAT GRAIX,45.361167,4.559833,1164,14,2,21.2,16.77857142857143,30.6,27.142857142857142,21.45,2,0.14285714285714285,vague-chaleur-juillet-2022,jul22
42102002,GRAMMOND_SAPC,45.564833,4.442833,803,14,3,23.6,18.178571428571427,35.1,30.557142857142857,23.49285714285714,3,0.21428571428571427,vague-chaleur-juillet-2022,jul22
42145003,MONTAGNY,46.015667,4.222333,460,14,2,20.3,16.27857142857143,39.5,32.964285714285715,24.392857142857142,2,0.14285714285714285,vague-chaleur-juillet-2022,jul22
42152001,NANDAX,46.097,4.191333,374,14,1,21.5,15.900000000000002,39.1,32.00000000000001,24.142857142857142,1,0.07142857142857142,vague-chaleur-juillet-2022,jul22
42159001,NOIRETABLE,45.812667,3.7605,714,14,0,16.4,12.25,36.5,30.40714285714285,21.450000000000006,0,0.0,vague-chaleur-juillet-2022,jul22
42165003,PANISSIERES,45.804333,4.333833,614,14,2,22.3,17.342857142857145,38.5,32.29285714285715,24.22857142857143,2,0.14285714285714285,vague-chaleur-juillet-2022,jul22
42204002,ST-BONNET-LE-CHATEAU_SAPC,45.436167,4.072,822,14,2,23.1,17.607142857142858,34.8,30.314285714285717,23.692857142857143,2,0.14285714285714285,vague-chaleur-juillet-2022,jul22
42207005,ST-CHAMOND-P,45.491,4.534167,394,14,4,21.4,19.071428571428573,38.5,34.10714285714286,26.342857142857145,4,0.2857142857142857,vague-chaleur-juillet-2022,jul22
42218011,SAINT-ETIENNE,45.435333,4.368167,640,14,2,22.5,17.607142857142858,36.1,32.35714285714286,24.785714285714285,2,0.14285714285714285,vague-chaleur-juillet-2022,jul22
42224003,COL REPUBLIQUE,45.352667,4.470833,1071,14,2,21.2,15.999999999999998,32.8,28.56428571428572,21.77857142857143,2,0.14285714285714285,vague-chaleur-juillet-2022,jul22
42227001,ST GEORGES EN C,45.701667,3.9555,496,14,0,18.7,13.62857142857143,38.5,32.357142857142854,22.87857142857143,0,0.0,vague-chaleur-juillet-2022,jul22
42248002,ST-JUST-EN-CHEV,45.9085,3.844167,612,14,0,17.3,11.921428571428573,37.8,30.678571428571427,21.90714285714285,0,0.0,vague-chaleur-juillet-2022,jul22
42253001,ROANNE-RIORGES_AERO,46.055,4.0045,337,14,0,19.8,15.60714285714286,39.8,31.971428571428564,24.11428571428572,0,0.0,vague-chaleur-juillet-2022,jul22
42287001,ST SAUVEUR EN R,45.2685,4.503667,783,14,1,20.5,16.314285714285713,34.5,31.842857142857145,23.8,1,0.07142857142857142,vague-chaleur-juillet-2022,jul22
42299001,SAVIGNEUX,45.624833,4.078667,370,14,0,19.8,13.02142857142857,39.2,33.93571428571428,24.028571428571432,0,0.0,vague-chaleur-juillet-2022,jul22
42306001,TARENTAISE,45.369,4.4985,1090,14,0,17.7,12.635714285714284,31.7,27.728571428571424,20.92142857142857,0,0.0,vague-chaleur-juillet-2022,jul22
42322001,LA VALLA EN GIE,45.429167,4.511,609,14,2,23.4,17.757142857142856,36.2,32.214285714285715,24.807142857142853,2,0.14285714285714285,vague-chaleur-juillet-2022,jul22
43003001,ALLEGRE,45.203,3.718167,1035,14,0,17.5,12.692857142857145,36.0,32.371428571428574,22.325,0,0.0,vague-chaleur-juillet-2022,jul22
43014001,AUTRAC,45.328667,3.131833,807,14,2,21.9,16.6,35.6,30.0,23.278571428571432,2,0.14285714285714285,vague-chaleur-juillet-2022,jul22
43020002,BAS-EN-BASSET,45.319667,4.129,446,14,0,18.4,11.942857142857145,39.8,35.67142857142858,24.092857142857145,0,0.0,vague-chaleur-juillet-2022,jul22
43046001,LE PUY-CHADRAC,45.054667,3.8945,714,14,0,18.6,14.407142857142857,37.0,33.32142857142858,24.17857142857144,0,0.0,vague-chaleur-juillet-2022,jul22
43062001,LE PUY-LOUDES,45.0745,3.764,833,14,0,17.7,12.728571428571428,34.9,31.457142857142856,22.571428571428577,0,0.0,vague-chaleur-juillet-2022,jul22
43067001,CHAVANIAC-LAFAYETTE,45.1595,3.582,715,14,0,19.2,14.292857142857144,37.1,33.15,23.37857142857143,0,0.0,vague-chaleur-juillet-2022,jul22
43071001,CHOMELIX,45.2575,3.826833,886,14,0,17.4,10.271428571428574,35.4,31.43571428571429,21.6,0,0.0,vague-chaleur-juillet-2022,jul22
43091005,LES ESTABLES_SAPC,44.9005,4.161,1350,14,0,17.8,13.021428571428572,29.7,26.81428571428572,19.971428571428568,0,0.0,vague-chaleur-juillet-2022,jul22
43093001,FELINES_SAPC,45.265833,3.742833,1014,14,0,16.9,10.235714285714286,34.2,29.85714285714285,20.26428571428571,0,0.0,vague-chaleur-juillet-2022,jul22
43095001,FIX-ST-GENEYS,45.145833,3.665,1102,14,0,19.3,14.314285714285717,33.4,29.7,21.81428571428572,0,0.0,vague-chaleur-juillet-2022,jul22
43096001,FONTANNES,45.300333,3.419667,435,14,1,20.4,13.285714285714286,39.5,33.90714285714286,23.714285714285715,1,0.07142857142857142,vague-chaleur-juillet-2022,jul22
43111002,LANDOS-CHARBON,44.858,3.843667,1148,14,0,16.5,12.892857142857142,32.0,29.02142857142857,21.200000000000006,0,0.0,vague-chaleur-juillet-2022,jul22
43118001,LAVOUTE-CHILHAC,45.155833,3.41,491,14,0,19.6,13.192857142857145,39.0,33.885714285714286,23.95,0,0.0,vague-chaleur-juillet-2022,jul22
43130002,MAZET-VOLAMONT,45.025,4.239833,1130,14,0,19.7,15.178571428571429,31.1,28.028571428571432,21.242857142857144,0,0.0,vague-chaleur-juillet-2022,jul22
43137003,MONISTROL-SUR-LOIRE,45.314,4.231167,777,14,2,21.0,16.192857142857143,35.9,31.635714285714283,23.664285714285715,2,0.14285714285714285,vague-chaleur-juillet-2022,jul22
43150001,LE PERTUIS_SAPC,45.098833,4.061333,1020,14,2,21.0,14.971428571428572,34.0,30.142857142857142,22.2,2,0.14285714285714285,vague-chaleur-juillet-2022,jul22
43162001,RETOURNAC,45.203833,4.030167,535,14,0,18.5,13.328571428571427,38.8,34.35,23.964285714285715,0,0.0,vague-chaleur-juillet-2022,jul22
43178003,SAINT DIDIER SUR DOULON,45.307,3.512,675,14,1,20.5,13.892857142857142,38.5,33.857142857142854,,1,0.07142857142857142,vague-chaleur-juillet-2022,jul22
43212002,ST-PAL-DE-CHALENCON,45.344833,3.9665,960,14,1,21.1,15.907142857142858,34.4,30.100000000000005,22.77857142857143,1,0.07142857142857142,vague-chaleur-juillet-2022,jul22
43223001,ST-ROMAIN-LACHALM,45.2615,4.3275,902,14,0,18.6,12.05,34.4,30.207142857142856,21.36428571428572,0,0.0,vague-chaleur-juillet-2022,jul22
43234005,SAUGUES-SA,44.966167,3.539833,945,14,0,16.5,9.328571428571427,34.7,30.907142857142865,20.95,0,0.0,vague-chaleur-juillet-2022,jul22
43241002,SOLIGNAC-SUR-LO,44.973667,3.882667,832,14,0,17.8,13.207142857142856,36.4,32.607142857142854,,0,0.0,vague-chaleur-juillet-2022,jul22
43244003,TENCE,45.1165,4.277167,848,14,0,15.9,11.05,34.5,30.392857142857142,20.907142857142865,0,0.0,vague-chaleur-juillet-2022,jul22
43246001,TIRANGES,45.268333,3.998667,603,14,0,17.7,13.185714285714283,39.5,35.59285714285714,23.77142857142857,0,0.0,vague-chaleur-juillet-2022,jul22
43268004,YSSINGEAUX,45.135167,4.1275,873,14,1,21.7,13.542857142857144,35.3,31.72142857142858,22.85,1,0.07142857142857142,vague-chaleur-juillet-2022,jul22
44015001,BLAIN,47.472833,-1.771667,13,14,1,20.6,14.971428571428572,41.3,31.02857142857144,23.15714285714285,1,0.07142857142857142,vague-chaleur-juillet-2022,jul22
44020001,NANTES-BOUGUENAIS,47.15,-1.608833,26,14,2,22.4,17.57857142857143,42.0,30.928571428571427,24.20714285714286,2,0.14285714285714285,vague-chaleur-juillet-2022,jul22
44067001,GUEMENE-PENFAO,47.625333,-1.889833,33,14,0,18.0,13.107142857142858,41.4,30.37857142857143,22.11428571428571,0,0.0,vague-chaleur-juillet-2022,jul22
44072002,HERBIGNAC,47.4265,-2.3365,22,14,2,20.2,16.264285714285712,42.3,30.728571428571428,23.1,2,0.14285714285714285,vague-chaleur-juillet-2022,jul22
44103001,ST NAZAIRE-MONTOIR,47.313833,-2.1545,3,14,0,19.9,16.442857142857143,41.0,29.585714285714285,23.192857142857147,0,0.0,vague-chaleur-juillet-2022,jul22
