NUM_POSTE,NOM_USUEL,LAT,LON,ALTI,NDays,NTrop,TnMax,TnMoy,TxMax,TxMoy,TmMoy,NTrop_abs,NTrop_taux,episode,episode_label
1235002,MARLIEUX,46.046667,5.073333,273,15,0,18.9,16.919999999999998,39.1,35.586666666666666,,0,0.0,canicule-aout-2003,aou03
1243001,MESSIMY,46.047167,4.757667,175,15,0,19.0,17.166666666666668,40.5,36.56666666666667,,0,0.0,canicule-aout-2003,aou03
1255002,MONTAGNIEU,45.794333,5.469333,336,15,12,23.5,20.866666666666667,40.0,36.63333333333333,,12,0.8,canicule-aout-2003,aou03
1262004,MONTLUEL,45.907667,5.017167,275,15,0,19.2,16.259999999999998,38.9,35.59333333333334,,0,0.0,canicule-aout-2003,aou03
1273001,NEUVILLE,46.083167,5.373833,291,15,1,20.6,17.38,39.9,36.38,,1,0.06666666666666667,canicule-aout-2003,aou03
1283001,OYONNAX,46.271667,5.661667,535,15,1,20.6,15.780000000000005,38.3,35.22666666666667,25.55333333333333,1,0.06666666666666667,canicule-aout-2003,aou03
1350001,SAINT ETIENNE DU BOIS,46.296,5.279667,243,15,0,19.7,17.14,39.4,36.086666666666666,,0,0.0,canicule-aout-2003,aou03
1367002,SAINT JULIEN SUR REYSSOUZE,46.403167,5.109833,189,15,1,20.3,17.586666666666666,40.4,37.13333333333333,,1,0.06666666666666667,canicule-aout-2003,aou03
1384001,SAINT RAMBERT EN BUGEY,45.931667,5.426667,285,15,0,17.7,15.34,39.6,35.99333333333333,,0,0.0,canicule-aout-2003,aou03
1384003,ST RAMBERT CG01,45.950333,5.461,296,15,0,19.3,16.753333333333334,39.7,36.126666666666665,25.67333333333333,0,0.0,canicule-aout-2003,aou03
1414001,SUTRIEU,45.916167,5.624667,878,15,3,22.3,18.613333333333337,35.7,32.166666666666664,25.360000000000003,3,0.2,canicule-aout-2003,aou03
1441001,VIEU,46.088833,5.540833,615,15,0,18.4,14.48,37.0,33.27333333333333,,0,0.0,canicule-aout-2003,aou03
1453001,VIRIEU-LE-PETIT,45.906833,5.718167,603,15,7,22.5,19.53333333333333,37.6,34.63333333333333,,7,0.4666666666666667,canicule-aout-2003,aou03
2031001,AUBENTON,49.834,4.2005,177,15,1,20.0,15.433333333333334,38.0,32.8,,1,0.06666666666666667,canicule-aout-2003,aou03
2035001,AUDIGNY,49.866667,3.65,150,15,1,21.4,17.353333333333335,38.5,32.18,,1,0.06666666666666667,canicule-aout-2003,aou03
2037002,AULNOIS-SS-LAON,49.595667,3.610333,78,15,0,19.2,16.093333333333334,38.9,33.513333333333335,24.95333333333333,0,0.0,canicule-aout-2003,aou03
2094001,BLESMES,49.009667,3.462667,222,15,2,20.4,17.646666666666665,38.5,33.72666666666667,25.946666666666665,2,0.13333333333333333,canicule-aout-2003,aou03
2110002,BRAINE,49.351333,3.527,61,15,1,20.0,16.206666666666663,40.2,34.5,25.28,1,0.06666666666666667,canicule-aout-2003,aou03
2153001,CESSIERES,49.553333,3.498333,107,15,3,22.4,17.619999999999997,38.4,33.05333333333333,,3,0.2,canicule-aout-2003,aou03
2173002,CHAUNY,49.633833,3.197833,83,15,0,19.2,16.673333333333332,38.6,33.080000000000005,24.425,0,0.0,canicule-aout-2003,aou03
2197001,CLAIRFONTAINE,49.966667,3.966667,225,15,2,20.6,17.146666666666665,36.0,30.09333333333333,23.67333333333333,2,0.13333333333333333,canicule-aout-2003,aou03
2199001,CLASTRES,49.742833,3.2285,75,15,0,19.5,16.1,40.5,34.06666666666667,,0,0.0,canicule-aout-2003,aou03
2220001,COULONGES-COHAN,49.214167,3.605833,168,15,0,19.5,16.866666666666667,39.5,34.333333333333336,,0,0.0,canicule-aout-2003,aou03
2239001,CREZANCY,49.05,3.5,125,15,1,20.0,16.233333333333334,39.5,34.4,,1,0.06666666666666667,canicule-aout-2003,aou03
2298001,ETREUX,49.987833,3.646833,120,15,0,19.0,16.54,38.0,31.973333333333333,,0,0.0,canicule-aout-2003,aou03
2301002,FAUCOUCOURT,49.527333,3.462167,100,15,2,20.3,17.220000000000002,39.7,33.666666666666664,,2,0.13333333333333333,canicule-aout-2003,aou03
2320001,ST QUENTIN,49.818333,3.206,98,15,0,19.3,16.58666666666667,37.9,32.18,24.37333333333333,0,0.0,canicule-aout-2003,aou03
2321001,FONTAINE-VV MAN,49.836333,3.8795,184,15,5,22.0,18.23333333333333,38.0,32.64,,5,0.3333333333333333,canicule-aout-2003,aou03
2321002,FONTAINE-LES-VV,49.837333,3.877833,186,15,3,22.2,17.86,36.7,31.173333333333336,24.51333333333333,3,0.2,canicule-aout-2003,aou03
2346001,GIZY,49.599833,3.781,75,15,5,20.5,17.566666666666666,40.0,34.63333333333333,,5,0.3333333333333333,canicule-aout-2003,aou03
2471001,MARTIGNY-COURPI,49.485667,3.693167,95,15,1,20.0,16.4,38.0,33.32666666666667,,1,0.06666666666666667,canicule-aout-2003,aou03
2505001,MONTFAUCON,48.973333,3.441,217,15,8,23.0,18.966666666666665,39.5,34.36666666666667,,8,0.5333333333333333,canicule-aout-2003,aou03
2558001,NOUVION-EN-T,50.007833,3.7765,182,15,0,19.5,16.2,37.0,32.2,,0,0.0,canicule-aout-2003,aou03
2580001,OULCHY-LE-CHATE,49.208667,3.417,122,15,2,21.4,17.466666666666665,40.2,35.17333333333334,,2,0.13333333333333333,canicule-aout-2003,aou03
2594001,PASSY EN VALOIS,49.165167,3.199667,141,15,0,19.6,16.939999999999998,39.4,34.446666666666665,25.746666666666663,0,0.0,canicule-aout-2003,aou03
2617001,POUILLY-SUR-SERRE,49.683833,3.597333,68,15,0,19.8,17.613333333333333,39.0,34.11333333333333,,0,0.0,canicule-aout-2003,aou03
2705001,NIZY-LE-COMTE,49.566,4.0365,90,15,0,19.9,16.226666666666667,39.3,33.973333333333336,25.0,0,0.0,canicule-aout-2003,aou03
2734001,TAILLEFONTAINE,49.312667,3.044,140,15,2,21.0,17.133333333333333,40.0,34.2,,2,0.13333333333333333,canicule-aout-2003,aou03
2758001,VAILLY-SUR-AISN,49.412167,3.519333,65,15,4,20.7,17.799999999999997,41.0,35.67999999999999,,4,0.26666666666666666,canicule-aout-2003,aou03
3005001,ARCHIGNAT,46.359333,2.433667,370,15,4,23.3,18.54666666666667,40.6,37.13333333333334,28.006666666666664,4,0.26666666666666666,canicule-aout-2003,aou03
3006003,ARFEUILLES,46.163667,3.7355,450,15,0,19.5,17.333333333333332,38.9,35.306666666666665,,0,0.0,canicule-aout-2003,aou03
3029001,BILLY,46.233333,3.431667,286,15,0,19.8,17.053333333333335,42.0,38.98,,0,0.0,canicule-aout-2003,aou03
3036002,BOURBON_SAPC,46.58,3.0495,270,15,6,23.2,19.226666666666667,40.4,37.086666666666666,28.26666666666667,6,0.4,canicule-aout-2003,aou03
3043001,BROUT-VERNET,46.187167,3.267667,315,15,2,21.2,18.306666666666665,40.4,37.0,,2,0.13333333333333333,canicule-aout-2003,aou03
3046001,BUXIERES,46.4535,3.004833,375,15,11,24.9,21.08,39.2,35.96,,11,0.7333333333333333,canicule-aout-2003,aou03
3059001,CHAREIL-CINTRAT_SAPC,46.275833,3.225667,286,15,2,21.9,17.779999999999998,40.1,37.06000000000001,27.65333333333333,2,0.13333333333333333,canicule-aout-2003,aou03
3060001,VICHY-CHARMEIL,46.166667,3.398667,249,15,0,19.9,16.880000000000003,40.6,36.78,26.87333333333333,0,0.0,canicule-aout-2003,aou03
3061001,CHARMES_SAPC,46.0635,3.233667,330,15,10,22.9,20.000000000000004,39.9,36.16,27.813333333333333,10,0.6666666666666666,canicule-aout-2003,aou03
3066003,CHATEL-MONTAGNE,46.1155,3.683,515,15,13,24.8,21.566666666666663,39.8,36.06666666666667,,13,0.8666666666666667,canicule-aout-2003,aou03
3073001,CHEMILLY,46.488333,3.315833,235,15,6,21.0,18.6,39.0,35.666666666666664,,6,0.4,canicule-aout-2003,aou03
3082003,COMMENTRY,46.295,2.746667,370,15,12,23.5,20.226666666666667,41.2,37.67333333333333,28.986666666666665,12,0.8,canicule-aout-2003,aou03
3083002,CONTIGNY,46.3535,3.292333,305,15,10,22.6,19.72,38.9,35.80666666666666,,10,0.6666666666666666,canicule-aout-2003,aou03
3100001,DIOU,46.541667,3.706667,220,15,5,21.0,18.666666666666668,41.0,37.53333333333333,,5,0.3333333333333333,canicule-aout-2003,aou03
3106002,DURDAT-LAREQUILLE,46.251667,2.695667,500,15,11,23.0,20.4,40.0,36.73333333333333,,11,0.7333333333333333,canicule-aout-2003,aou03
3108001,ECHASSIERES_SAPC,46.191167,2.957667,650,15,9,22.5,19.44666666666667,36.6,33.47333333333333,26.9,9,0.6,canicule-aout-2003,aou03
3114001,FERTE-HAUTERIVE,46.376833,3.331,226,15,0,19.4,15.946666666666664,41.6,37.84,26.120000000000005,0,0.0,canicule-aout-2003,aou03
3127001,HERISSON,46.501167,2.757333,248,15,0,18.5,16.166666666666668,41.5,38.2,,0,0.0,canicule-aout-2003,aou03
3130002,ISLE-ET-BARDAIS,46.663333,2.730167,262,15,10,21.0,18.866666666666667,41.0,38.03333333333333,,10,0.6666666666666666,canicule-aout-2003,aou03
3149002,LOUCHY-MONTFAND,46.303667,3.241833,280,15,3,20.5,18.006666666666668,40.0,36.74666666666667,,3,0.2,canicule-aout-2003,aou03
3155001,LURCY-LEVIS,46.730167,2.935167,206,15,1,20.0,16.486666666666668,42.0,39.01333333333333,,1,0.06666666666666667,canicule-aout-2003,aou03
3155003,LURCY-LEVIS SA,46.718333,2.947667,225,15,0,19.8,17.0,41.1,37.79333333333334,28.05333333333333,0,0.0,canicule-aout-2003,aou03
3159001,MALICORNE,46.300333,2.7775,400,15,10,23.0,19.266666666666666,40.0,37.16666666666666,,10,0.6666666666666666,canicule-aout-2003,aou03
3165001,MAYET-DE-MONTAG,46.076833,3.684,542,15,3,20.4,18.013333333333332,38.9,35.54666666666667,,3,0.2,canicule-aout-2003,aou03
3168001,MEAULNE,46.610833,2.610167,218,15,0,19.1,15.953333333333337,41.5,38.04,,0,0.0,canicule-aout-2003,aou03
3180001,MONTBEUGNY,46.536333,3.423167,275,15,11,21.6,19.34666666666666,40.9,37.7,28.40666666666667,11,0.7333333333333333,canicule-aout-2003,aou03
3185006,MONTLUCON,46.365,2.596333,207,15,12,23.9,21.02,41.2,38.34666666666667,29.48666666666667,12,0.8,canicule-aout-2003,aou03
3185007,MONTLUCON,46.355167,2.574667,229,15,4,23.4,18.24,41.2,38.04666666666667,28.24666666666667,4,0.26666666666666666,canicule-aout-2003,aou03
3186001,MONTMARAULT,46.314833,2.9525,466,15,11,23.5,20.200000000000003,39.4,36.00666666666667,28.386666666666667,11,0.7333333333333333,canicule-aout-2003,aou03
3200001,NEUVY,46.549667,3.2855,250,15,11,23.0,19.96,40.0,36.72,28.41333333333333,11,0.7333333333333333,canicule-aout-2003,aou03
3204001,PARAY-SOUS-BRIAILLES,46.2835,3.337833,250,15,0,19.0,16.35333333333333,40.8,37.46666666666666,,0,0.0,canicule-aout-2003,aou03
3226001,SAINT DIDIER_SAPC,46.365333,3.850167,293,15,1,20.7,16.686666666666664,39.2,36.05333333333333,26.28,1,0.06666666666666667,canicule-aout-2003,aou03
3240001,ST-LEON,46.4025,3.685833,378,15,13,26.5,22.58,40.0,36.79333333333334,,13,0.8666666666666667,canicule-aout-2003,aou03
3248001,ST-NICOLAS,46.0515,3.805167,1022,15,10,23.8,20.626666666666665,33.4,30.293333333333333,25.186666666666667,10,0.6666666666666666,canicule-aout-2003,aou03
3253001,ST-POURCAIN-BES,46.491667,3.615833,268,15,4,22.1,18.42,40.8,37.35333333333333,28.18,4,0.26666666666666666,canicule-aout-2003,aou03
3285001,TORTEZAIS_SAPC,46.451333,2.857,256,15,1,20.3,17.060000000000002,40.7,37.620000000000005,27.500000000000004,1,0.06666666666666667,canicule-aout-2003,aou03
3310001,VICHY-VILLE,46.117667,3.439,255,15,12,22.0,19.8,40.5,37.3,,12,0.8,canicule-aout-2003,aou03
3321001,YZEURE,46.579167,3.352833,242,15,11,23.0,19.12,42.0,37.98,,11,0.7333333333333333,canicule-aout-2003,aou03
4006004,ALLOS,44.226667,6.631667,1370,15,0,14.4,10.773333333333332,31.7,29.26,18.413333333333338,0,0.0,canicule-aout-2003,aou03
4019001,BARCELONNETTE,44.391167,6.670167,1155,15,0,12.1,9.78,33.2,31.346666666666668,19.626666666666665,0,0.0,canicule-aout-2003,aou03
4027002,BEVONS,44.167,5.861833,520,15,0,16.5,14.78,39.1,36.93333333333333,,0,0.0,canicule-aout-2003,aou03
4039001,CASTELLANE,43.849167,6.508,729,15,0,15.0,12.113333333333332,35.6,33.28666666666667,,0,0.0,canicule-aout-2003,aou03
4049001,ST AUBAN,44.062167,5.989667,458,15,3,21.7,18.793333333333333,38.1,36.266666666666666,26.64,3,0.2,canicule-aout-2003,aou03
4068001,DAUPHIN,43.909833,5.767167,427,15,1,20.0,16.56,39.0,36.513333333333335,25.764285714285712,1,0.06666666666666667,canicule-aout-2003,aou03
4070009,DIGNE LES BAINS,44.07,6.186667,554,15,0,19.3,16.833333333333332,39.0,36.446666666666665,25.51333333333333,0,0.0,canicule-aout-2003,aou03
4096002,JAUSIERS-ST ANNE,44.413667,6.725167,1240,15,0,15.0,10.733333333333333,32.0,29.9,,0,0.0,canicule-aout-2003,aou03
4096401,RESTEFOND-NIVOSE,44.34,6.8,2550,15,0,13.4,9.993333333333332,19.4,18.04666666666667,13.686666666666667,0,0.0,canicule-aout-2003,aou03
4112001,MANOSQUE,43.843333,5.785,380,15,0,18.5,16.6,37.5,35.333333333333336,,0,0.0,canicule-aout-2003,aou03
4160001,REILLANNE,43.87,5.663333,455,15,0,19.5,17.033333333333335,38.0,35.53333333333333,,0,0.0,canicule-aout-2003,aou03
4172001,ROUMOULES,43.7935,6.150833,665,15,2,20.5,18.326666666666664,37.5,35.81333333333334,,2,0.13333333333333333,canicule-aout-2003,aou03
4173002,ST ANDRE ALPES,43.958333,6.511667,882,15,0,14.4,12.106666666666667,35.8,32.906666666666666,21.113333333333333,0,0.0,canicule-aout-2003,aou03
4192001,ST MICHEL L OBS,43.933333,5.713333,650,15,10,23.7,20.65333333333333,37.0,34.54666666666667,26.660000000000004,10,0.6666666666666666,canicule-aout-2003,aou03
4193002,ST PAUL,44.593,6.843333,1908,15,0,12.6,8.44,29.2,25.62,,0,0.0,canicule-aout-2003,aou03
4193400,MALJASSET_NIVO,44.593,6.843333,1908,15,0,10.8,8.319999999999999,29.2,25.62,,0,0.0,canicule-aout-2003,aou03
4205004,SEYNE-COL MAURE,44.320333,6.400167,1347,15,0,13.8,11.666666666666668,32.4,29.953333333333337,,0,0.0,canicule-aout-2003,aou03
4209005,SISTERON,44.2245,5.916,500,15,0,17.5,15.4,40.2,37.25333333333334,25.486666666666668,0,0.0,canicule-aout-2003,aou03
4217001,THOARD,44.16,6.138333,785,15,0,18.0,15.76,36.4,34.45333333333333,,0,0.0,canicule-aout-2003,aou03
4230001,VALENSOLE,43.8395,6.000833,600,15,6,21.8,19.606666666666666,37.3,35.54,26.86,6,0.4,canicule-aout-2003,aou03
5007001,ARVIEUX LA CHALP,44.781167,6.736667,1690,15,0,12.7,10.266666666666664,31.1,28.62,18.046666666666667,0,0.0,canicule-aout-2003,aou03
5023001,BRIANCON,44.908333,6.635,1324,15,0,16.5,13.599999999999998,33.3,31.08,20.84666666666667,0,0.0,canicule-aout-2003,aou03
5026001,CEILLAC,44.671167,6.776167,1665,15,0,16.3,12.90666666666667,29.7,27.293333333333337,,0,0.0,canicule-aout-2003,aou03
5026400,CEILLAC_NIVO,44.671167,6.776167,1665,15,0,16.3,12.90666666666667,29.7,27.293333333333337,,0,0.0,canicule-aout-2003,aou03
5028001,CHABESTAN,44.471667,5.781667,755,15,0,17.0,14.266666666666667,37.0,34.9,,0,0.0,canicule-aout-2003,aou03
5046001,EMBRUN,44.571167,6.508667,873,15,1,21.1,17.886666666666663,36.0,33.62,24.506666666666668,1,0.06666666666666667,canicule-aout-2003,aou03
5055001,LA FAURIE,44.566667,5.750167,825,15,0,13.5,11.44,36.6,34.08666666666667,21.626666666666665,0,0.0,canicule-aout-2003,aou03
5063402,LA MEIJE-NIVOSE,45.012333,6.265167,3093,15,0,10.0,7.560000000000001,15.0,13.56,10.286666666666669,0,0.0,canicule-aout-2003,aou03
5064001,CHAPELLE-EN-VALGAUDEMAR,44.81,6.195333,1270,15,0,16.0,14.046666666666669,32.1,29.866666666666667,,0,0.0,canicule-aout-2003,aou03
5064403,LES PORTES EN VALGAUDEMAR_NIVO,44.81,6.195333,1270,15,0,16.0,13.966666666666669,32.1,29.866666666666667,,0,0.0,canicule-aout-2003,aou03
5070003,LARAGNE MONTEGLIN,44.319167,5.7945,565,15,0,17.1,15.333333333333334,39.6,36.66,24.680000000000003,0,0.0,canicule-aout-2003,aou03
5077402,COL AGNEL-NIVOSE,44.688667,6.976167,2627,15,0,12.3,9.486666666666668,18.6,16.533333333333335,12.653333333333332,0,0.0,canicule-aout-2003,aou03
5079001,LE MONETIER LES BAINS,44.9715,6.514167,1459,15,0,13.5,9.833333333333334,33.0,30.23333333333333,,0,0.0,canicule-aout-2003,aou03
5085001,MONTGENEVRE,44.9305,6.721333,1848,15,0,15.2,13.033333333333331,27.3,25.093333333333337,,0,0.0,canicule-aout-2003,aou03
5093001,NEVACHE-EDF-03,45.0185,6.622333,1603,15,0,11.5,8.3,30.2,28.24,,0,0.0,canicule-aout-2003,aou03
5098001,LES ORRES,44.508833,6.559333,1457,15,0,16.0,14.006666666666666,31.0,28.746666666666663,,0,0.0,canicule-aout-2003,aou03
5101001,PELVOUX,44.866833,6.486667,1270,15,0,15.0,12.466666666666669,32.2,30.1,,0,0.0,canicule-aout-2003,aou03
5101400,PELVOUX ST ANTOINE_NIVO,44.870833,6.487167,1270,15,0,15.0,12.320000000000002,32.2,30.1,,0,0.0,canicule-aout-2003,aou03
5118002,RIBIERS-GRANGE,44.198167,5.881167,530,15,0,17.7,15.8,38.5,35.92666666666666,,0,0.0,canicule-aout-2003,aou03
5118003,RIBIERS,44.2355,5.855,520,15,0,16.9,14.833333333333332,40.7,37.96000000000001,24.886666666666667,0,0.0,canicule-aout-2003,aou03
5126001,ROSANS,44.3875,5.462167,625,15,0,17.7,14.513333333333332,38.7,35.85333333333334,24.44,0,0.0,canicule-aout-2003,aou03
5132001,ST-BONNET CHAMPSAUR,44.684167,6.072833,1005,15,0,15.0,12.6,33.0,30.6,,0,0.0,canicule-aout-2003,aou03
5139002,ST ETIENNE-EN-DEVOLUY,44.6945,5.9405,1300,15,0,13.8,11.366666666666667,32.3,30.1,,0,0.0,canicule-aout-2003,aou03
5139400,St Etienne en Devoluy,44.69,5.937667,1281,15,0,13.8,11.366666666666667,32.3,30.1,,0,0.0,canicule-aout-2003,aou03
5142001,ST FIRMIN,44.7825,6.035,935,15,0,16.5,13.7,35.4,33.526666666666664,,0,0.0,canicule-aout-2003,aou03
5145002,ST JEAN-ST-NICOLAS,44.670833,6.209833,1210,15,0,18.2,15.760000000000002,32.3,30.386666666666667,22.164285714285715,0,0.0,canicule-aout-2003,aou03
5157001,ST VERAN,44.6985,6.870167,1992,15,0,13.3,10.96,27.7,25.44666666666667,,0,0.0,canicule-aout-2003,aou03
5158001,LE SAIX,44.475833,5.8155,801,15,0,14.6,13.013333333333332,37.7,34.833333333333336,23.266666666666666,0,0.0,canicule-aout-2003,aou03
5170001,TALLARD,44.452167,6.033333,593,15,0,17.6,15.493333333333334,38.2,36.026666666666664,25.0,0,0.0,canicule-aout-2003,aou03
5182001,VILLAR LOUBIERE,44.826833,6.146,1072,15,0,16.0,13.4,34.0,31.4,,0,0.0,canicule-aout-2003,aou03
5184002,VITROLLES,44.408667,5.951667,595,15,0,18.7,16.533333333333335,38.6,35.29333333333333,24.813333333333336,0,0.0,canicule-aout-2003,aou03
6004002,ANTIBES-GAROUPE,43.564667,7.133,75,15,14,28.6,24.39333333333333,35.5,32.973333333333336,,14,0.9333333333333333,canicule-aout-2003,aou03
6004009,ANTIBES_SAPC,43.599167,7.111167,32,15,14,25.2,22.973333333333333,36.7,34.160000000000004,28.32,14,0.9333333333333333,canicule-aout-2003,aou03
6005001,ASCROS,43.922,7.013667,1173,15,7,22.3,19.02,31.8,29.293333333333337,23.70666666666667,7,0.4666666666666667,canicule-aout-2003,aou03
6015001,BERRE-DES-ALPES,43.838333,7.321667,715,15,14,25.9,23.02666666666666,37.0,34.413333333333334,27.973333333333336,14,0.9333333333333333,canicule-aout-2003,aou03
6016004,BEUIL,44.089,6.989333,1368,15,0,13.1,10.433333333333334,30.8,29.013333333333332,18.313333333333333,0,0.0,canicule-aout-2003,aou03
6022002,BOUYON,43.823,7.118167,723,15,10,23.1,20.28,36.2,33.05333333333333,26.02,10,0.6666666666666666,canicule-aout-2003,aou03
6023004,BREIL SUR ROYA,43.940167,7.513667,305,15,9,25.1,20.953333333333333,37.1,34.74666666666667,27.226666666666667,9,0.6,canicule-aout-2003,aou03
6029001,CANNES,43.5565,6.9505,2,15,14,24.6,22.14666666666667,34.4,31.84666666666667,27.426666666666662,14,0.9333333333333333,canicule-aout-2003,aou03
6033002,CARROS_SAPC,43.786667,7.209167,78,15,14,26.9,23.346666666666668,38.6,35.186666666666675,28.92,14,0.9333333333333333,canicule-aout-2003,aou03
6037002,CAUSSOLS,43.752333,6.923167,1268,15,10,22.2,20.03333333333333,29.0,26.973333333333333,23.27333333333333,10,0.6666666666666666,canicule-aout-2003,aou03
6048003,CONTES,43.8,7.316667,200,15,11,23.2,20.26,39.3,36.013333333333335,27.96,11,0.7333333333333333,canicule-aout-2003,aou03
6050002,COURSEGOULES_SAPC,43.792,7.0485,985,15,13,23.2,21.15333333333333,33.8,31.453333333333333,25.526666666666667,13,0.8666666666666667,canicule-aout-2003,aou03
6057001,L ESCARENE,43.838,7.355,380,15,4,21.0,18.766666666666666,39.0,36.333333333333336,,4,0.26666666666666666,canicule-aout-2003,aou03
6059003,EZE,43.738833,7.365833,704,15,14,26.8,23.260000000000005,34.6,30.933333333333334,26.84,14,0.9333333333333333,canicule-aout-2003,aou03
6069008,GRASSE,43.653667,6.9395,183,15,14,24.6,22.733333333333334,38.6,35.086666666666666,28.786666666666672,14,0.9333333333333333,canicule-aout-2003,aou03
6071001,GUILLAUMES-OBS,44.090667,6.852333,788,15,0,17.0,10.6,34.0,29.266666666666666,,0,0.0,canicule-aout-2003,aou03
6071003,GUILLAUMES,44.1,6.85,780,15,0,17.4,14.38,35.9,33.813333333333325,22.406666666666663,0,0.0,canicule-aout-2003,aou03
6073005,ISOLA 2000,44.1895,7.149,1912,15,0,13.0,10.4,27.0,25.0,,0,0.0,canicule-aout-2003,aou03
6075006,LEVENS_RESERVOIRS,43.861667,7.236667,668,15,13,24.8,22.19333333333333,36.9,33.666666666666664,26.973333333333336,13,0.8666666666666667,canicule-aout-2003,aou03
6077006,PEIRA CAVA,43.929167,7.363333,1443,15,4,20.8,18.833333333333336,31.7,29.26,22.966666666666665,4,0.26666666666666666,canicule-aout-2003,aou03
6079002,MANDELIEU LA NAPOULE_SAPC,43.523667,6.898667,104,15,14,24.6,22.566666666666663,39.0,33.93999999999999,28.3,14,0.9333333333333333,canicule-aout-2003,aou03
6083005,MENTON,43.785833,7.488667,216,15,15,30.3,25.73333333333333,35.7,32.82666666666667,28.993333333333336,15,1.0,canicule-aout-2003,aou03
6083006,MENTON-PORT,43.784,7.519333,19,15,15,28.4,26.1,35.8,32.50666666666667,28.84,15,1.0,canicule-aout-2003,aou03
6084002,MOUANS SARTOUX,43.611833,6.951167,165,15,14,25.7,23.9,39.5,36.06666666666667,29.33333333333333,14,0.9333333333333333,canicule-aout-2003,aou03
6086001,MOULINET,43.942,7.414667,817,15,2,21.5,17.866666666666667,33.0,31.5,,2,0.13333333333333333,canicule-aout-2003,aou03
6088001,NICE,43.648833,7.209,2,15,15,27.7,24.793333333333337,35.0,32.03333333333334,28.35333333333334,15,1.0,canicule-aout-2003,aou03
6088009,NICE-ST ROMAN,43.751667,7.216667,323,15,14,24.9,22.346666666666668,36.4,32.946666666666665,27.635714285714283,14,0.9333333333333333,canicule-aout-2003,aou03
6091003,PEILLE,43.775167,7.428333,1106,15,12,23.5,21.293333333333333,31.7,29.26,24.82,12,0.8,canicule-aout-2003,aou03
6094001,PEONE-VALBERG,44.1,6.933333,1659,15,0,17.0,12.266666666666667,25.0,22.866666666666667,,0,0.0,canicule-aout-2003,aou03
6094002,PEONE,44.099667,6.930833,1784,15,0,18.0,15.193333333333332,28.0,25.860000000000007,19.74,0,0.0,canicule-aout-2003,aou03
6099004,PUGET THENIERS_SAPC,43.956833,6.892333,449,15,0,19.8,17.14,38.6,36.333333333333336,24.866666666666667,0,0.0,canicule-aout-2003,aou03
6106002,ROQUESTERON,43.876333,7.006167,405,15,1,20.7,17.779999999999998,40.1,36.74,26.326666666666668,1,0.06666666666666667,canicule-aout-2003,aou03
6116002,ST AUBAN,43.847,6.727,1048,15,0,12.6,9.893333333333334,33.9,31.52,20.113333333333337,0,0.0,canicule-aout-2003,aou03
6118001,ST CEZAIRE,43.645167,6.797667,474,15,14,25.7,22.84666666666667,39.7,36.83333333333333,28.54,14,0.9333333333333333,canicule-aout-2003,aou03
6120001,TINEE-AURON,44.222667,6.937333,1605,15,0,18.0,14.733333333333333,29.0,27.6,,0,0.0,canicule-aout-2003,aou03
6121001,CAP FERRAT,43.683333,7.328333,138,15,15,28.7,25.613333333333333,34.6,31.426666666666662,28.446666666666665,15,1.0,canicule-aout-2003,aou03
6127001,ST-MARTIN-DE-VESUBIE-OBS,44.074167,7.254167,994,15,5,22.0,18.686666666666667,34.8,32.760000000000005,,5,0.3333333333333333,canicule-aout-2003,aou03
