NUM_POSTE,NOM_USUEL,LAT,LON,ALTI,NDays,NTrop,TnMax,TnMoy,TxMax,TxMoy,TmMoy,NTrop_abs,NTrop_taux,episode,episode_label
27422001,MUIDS,49.224167,1.2805,31,11,1,20.3,16.08181818181818,31.2,28.209090909090904,21.60909090909091,1,0.09090909090909091,canicule-aout-2023,aou23
28051002,BONNEVAL,48.203167,1.417,134,11,0,19.8,16.645454545454548,32.5,28.99090909090909,22.5,0,0.0,canicule-aout-2023,aou23
28064002,BU_SAPC,48.8015,1.493167,132,11,2,21.1,16.52727272727273,31.6,28.37272727272727,22.21818181818182,2,0.18181818181818182,canicule-aout-2023,aou23
28070001,CHARTRES,48.4605,1.501167,155,11,2,20.4,17.29090909090909,31.9,28.50909090909091,22.518181818181816,2,0.18181818181818182,canicule-aout-2023,aou23
28078001,CHAPELLE-GUILLAUME_SAPC,48.112,0.905833,197,11,0,19.3,16.363636363636367,32.1,27.963636363636365,21.30909090909091,0,0.0,canicule-aout-2023,aou23
28190002,GUILLONVILLE,48.092833,1.6675,133,11,0,19.0,17.000000000000004,31.7,28.29090909090909,22.263636363636365,0,0.0,canicule-aout-2023,aou23
28195001,HOUX,48.566167,1.620833,107,11,1,20.1,15.990909090909092,33.8,29.518181818181816,22.245454545454542,1,0.09090909090909091,canicule-aout-2023,aou23
28196003,ILLIERS-COMBRAY_SAPC,48.2835,1.253167,170,11,0,19.5,17.03636363636363,32.2,28.90909090909091,22.527272727272727,0,0.0,canicule-aout-2023,aou23
28198001,CHATEAUDUN,48.061333,1.376333,126,11,0,19.8,17.37272727272727,32.9,29.163636363636364,22.73636363636364,0,0.0,canicule-aout-2023,aou23
28206001,LAONS,48.706833,1.173167,171,11,1,20.2,15.3,32.7,28.845454545454547,21.66363636363636,1,0.09090909090909091,canicule-aout-2023,aou23
