NUM_POSTE,NOM_USUEL,LAT,LON,ALTI,NTrop_glissant_max,TnMoy_glissant_max,window_days,episode
2346001,GIZY,49.599833,3.781,75,1.0,16.080000000000002,5,canicule-aout-2023
2381001,HIRSON,49.922,4.077167,165,1.0,16.94,5,canicule-aout-2023
2471001,MARTIGNY-COURPI,49.485667,3.693167,95,1.0,16.5,5,canicule-aout-2023
2585001,PARCY-ET-TIGNY,49.280167,3.331,148,1.0,16.44,5,canicule-aout-2023
2705001,NIZY-LE-COMTE,49.566,4.0365,90,1.0,17.64,5,canicule-aout-2023
2738001,TERGNIER,49.663833,3.320667,59,1.0,16.18,5,canicule-aout-2023
3036002,BOURBON_SAPC,46.58,3.0495,270,4.0,20.62,5,canicule-aout-2023
3059001,CHAREIL-CINTRAT_SAPC,46.275833,3.225667,286,2.0,19.779999999999998,5,canicule-aout-2023
3060001,VICHY-CHARMEIL,46.166667,3.398667,249,1.0,19.18,5,canicule-aout-2023
3061001,CHARMES_SAPC,46.0635,3.233667,330,4.0,20.98,5,canicule-aout-2023
3074001,CHEVAGNES,46.630667,3.549167,228,1.0,19.48,5,canicule-aout-2023
3100001,DIOU,46.541667,3.706667,220,3.0,20.34,5,canicule-aout-2023
3106002,DURDAT-LAREQUILLE,46.251667,2.695667,500,2.0,19.419999999999998,5,canicule-aout-2023
3108001,ECHASSIERES_SAPC,46.191167,2.957667,650,1.0,18.560000000000002,5,canicule-aout-2023
3114001,FERTE-HAUTERIVE,46.376833,3.331,226,0.0,19.24,5,canicule-aout-2023
3125001,LA GUILLERMIE,45.984667,3.639833,722,3.0,20.82,5,canicule-aout-2023
3130002,ISLE-ET-BARDAIS,46.663333,2.730167,262,1.0,19.28,5,canicule-aout-2023
3155003,LURCY-LEVIS SA,46.718333,2.947667,225,1.0,18.96,5,canicule-aout-2023
3162001,MARIGNY,46.581667,3.195833,249,1.0,19.62,5,canicule-aout-2023
3180001,MONTBEUGNY,46.536333,3.423167,275,3.0,20.54,5,canicule-aout-2023
3185007,MONTLUCON,46.355167,2.574667,229,2.0,18.94,5,canicule-aout-2023
3204001,PARAY-SOUS-BRIAILLES,46.2835,3.337833,250,0.0,19.259999999999998,5,canicule-aout-2023
3226001,SAINT DIDIER_SAPC,46.365333,3.850167,293,3.0,20.0,5,canicule-aout-2023
3240001,ST-LEON,46.4025,3.685833,378,4.0,21.919999999999998,5,canicule-aout-2023
3248001,ST-NICOLAS,46.0515,3.805167,1022,3.0,20.459999999999997,5,canicule-aout-2023
3285001,TORTEZAIS_SAPC,46.451333,2.857,256,1.0,18.839999999999996,5,canicule-aout-2023
3310001,VICHY-VILLE,46.117667,3.439,255,3.0,20.18,5,canicule-aout-2023
3321001,YZEURE,46.579167,3.352833,242,1.0,19.82,5,canicule-aout-2023
4006005,ALLOS_SAPC,44.2425,6.625333,1400,0.0,13.459999999999999,5,canicule-aout-2023
4019001,BARCELONNETTE,44.391167,6.670167,1155,0.0,11.58,5,canicule-aout-2023
4022001,BARREME,43.957167,6.372333,743,0.0,12.88,5,canicule-aout-2023
4023001,BAYONS,44.342667,6.178667,886,0.0,15.219999999999999,5,canicule-aout-2023
4039001,CASTELLANE,43.849167,6.508,729,0.0,13.98,5,canicule-aout-2023
4041001,LE CASTELLET,43.938333,5.9795,473,0.0,18.28,5,canicule-aout-2023
4049001,ST AUBAN,44.062167,5.989667,458,2.0,19.959999999999997,5,canicule-aout-2023
4068001,DAUPHIN,43.909833,5.767167,427,0.0,16.96,5,canicule-aout-2023
4070009,DIGNE LES BAINS,44.07,6.186667,554,0.0,18.2,5,canicule-aout-2023
4096002,JAUSIERS-ST ANNE,44.413667,6.725167,1240,0.0,14.24,5,canicule-aout-2023
4096401,RESTEFOND-NIVOSE,44.34,6.8,2550,0.0,12.3,5,canicule-aout-2023
4115001,MEAILLES_SAPC,44.031167,6.6295,1090,0.0,18.439999999999998,5,canicule-aout-2023
4126001,MONTCLAR_SAPC,44.391833,6.333333,1197,0.0,15.3,5,canicule-aout-2023
4134002,LA MOTTE DU CAIRE,44.326667,6.0305,665,0.0,14.540000000000001,5,canicule-aout-2023
4136001,LA MURE-ARGENS,43.977,6.520167,920,0.0,13.559999999999999,5,canicule-aout-2023
4184001,ST JURS,43.900833,6.2005,867,5.0,22.339999999999996,5,canicule-aout-2023
4205001,SEYNE,44.3515,6.3645,1210,0.0,14.219999999999999,5,canicule-aout-2023
4209005,SISTERON,44.2245,5.916,500,0.0,17.04,5,canicule-aout-2023
4219001,THORAME HAUTE,44.091667,6.557333,1155,0.0,15.86,5,canicule-aout-2023
4222001,TURRIERS,44.399,6.1695,1020,0.0,19.0,5,canicule-aout-2023
4230001,VALENSOLE,43.8395,6.000833,600,5.0,21.24,5,canicule-aout-2023
5001001,ABRIES,44.796667,6.928333,1560,0.0,10.739999999999998,5,canicule-aout-2023
5007001,ARVIEUX LA CHALP,44.781167,6.736667,1690,0.0,11.760000000000002,5,canicule-aout-2023
5007003,ARVIEUX,44.796,6.728,1825,0.0,14.64,5,canicule-aout-2023
5026001,CEILLAC,44.671167,6.776167,1665,0.0,14.580000000000002,5,canicule-aout-2023
5026400,CEILLAC_NIVO,44.671167,6.776167,1665,0.0,14.580000000000002,5,canicule-aout-2023
5032002,CHAMPOLEON,44.720167,6.258833,1275,0.0,14.2,5,canicule-aout-2023
5038001,CHATEAU-VILLE-VIEILLE,44.759333,6.809,1355,0.0,12.16,5,canicule-aout-2023
5044400,PARPAILLON-NIVOSE,44.495333,6.636333,2545,0.0,13.239999999999998,5,canicule-aout-2023
5046001,EMBRUN,44.571167,6.508667,873,4.0,20.380000000000003,5,canicule-aout-2023
5055001,LA FAURIE,44.566667,5.750167,825,0.0,14.14,5,canicule-aout-2023
5061009,GAP,44.577667,6.079833,885,3.0,20.419999999999998,5,canicule-aout-2023
5063001,LA GRAVE,45.054167,6.285833,1790,0.0,15.620000000000001,5,canicule-aout-2023
5063402,LA MEIJE-NIVOSE,45.012333,6.265167,3093,0.0,10.180000000000001,5,canicule-aout-2023
5064001,CHAPELLE-EN-VALGAUDEMAR,44.81,6.195333,1270,0.0,13.36,5,canicule-aout-2023
5064403,LES PORTES EN VALGAUDEMAR_NIVO,44.81,6.195333,1270,0.0,13.36,5,canicule-aout-2023
5070003,LARAGNE MONTEGLIN,44.319167,5.7945,565,0.0,16.82,5,canicule-aout-2023
5077402,COL AGNEL-NIVOSE,44.688667,6.976167,2627,0.0,12.9,5,canicule-aout-2023
5079001,LE MONETIER LES BAINS,44.9715,6.514167,1459,0.0,11.700000000000001,5,canicule-aout-2023
5079402,GALIBIER-NIVOSE,45.056833,6.377167,2559,0.0,13.220000000000002,5,canicule-aout-2023
5093001,NEVACHE-EDF-03,45.0185,6.622333,1603,0.0,10.38,5,canicule-aout-2023
5096404,ORCIERES-NIVOSE,44.719,6.333667,2280,0.0,14.24,5,canicule-aout-2023
5101001,PELVOUX,44.866833,6.486667,1270,0.0,14.819999999999999,5,canicule-aout-2023
5101400,PELVOUX ST ANTOINE_NIVO,44.870833,6.487167,1270,0.0,14.819999999999999,5,canicule-aout-2023
5120002,RISTOLAS,44.765667,6.9845,1670,0.0,8.74,5,canicule-aout-2023
5126001,ROSANS,44.3875,5.462167,625,0.0,16.139999999999997,5,canicule-aout-2023
5136002,ST CREPIN,44.7045,6.6,906,0.0,14.279999999999998,5,canicule-aout-2023
5139002,ST ETIENNE-EN-DEVOLUY,44.6945,5.9405,1300,0.0,13.940000000000001,5,canicule-aout-2023
5139006,AGNIERES-EN-DEVOLUY,44.696167,5.880833,1244,0.0,11.520000000000001,5,canicule-aout-2023
5142001,ST FIRMIN,44.7825,6.035,935,0.0,15.680000000000001,5,canicule-aout-2023
5145002,ST JEAN-ST-NICOLAS,44.670833,6.209833,1210,0.0,17.96,5,canicule-aout-2023
5157001,ST VERAN,44.6985,6.870167,1992,0.0,14.459999999999999,5,canicule-aout-2023
5158001,LE SAIX,44.475833,5.8155,801,0.0,13.919999999999998,5,canicule-aout-2023
5170001,TALLARD,44.452167,6.033333,593,0.0,17.619999999999997,5,canicule-aout-2023
5179001,VEYNES,44.536333,5.840667,823,0.0,16.660000000000004,5,canicule-aout-2023
5181002,VILLAR D'ARENE,45.030833,6.361667,1665,0.0,11.2,5,canicule-aout-2023
5182001,VILLAR LOUBIERE,44.826833,6.146,1072,0.0,16.72,5,canicule-aout-2023
5183001,VILLAR ST PANCRACE,44.880333,6.640333,1310,0.0,15.6,5,canicule-aout-2023
6004002,ANTIBES-GAROUPE,43.564667,7.133,75,5.0,26.18,5,canicule-aout-2023
6004004,ANTIBES-GOLF,43.579667,7.091167,13,5.0,23.06,5,canicule-aout-2023
6004009,ANTIBES_SAPC,43.599167,7.111167,32,5.0,22.7,5,canicule-aout-2023
6005001,ASCROS,43.922,7.013667,1173,5.0,22.28,5,canicule-aout-2023
6016001,BEUIL-OBS,44.089833,6.988,1464,0.0,16.72,5,canicule-aout-2023
6029001,CANNES,43.5565,6.9505,2,5.0,23.22,5,canicule-aout-2023
6033002,CARROS_SAPC,43.786667,7.209167,78,5.0,26.560000000000002,5,canicule-aout-2023
6037002,CAUSSOLS,43.752333,6.923167,1268,5.0,21.46,5,canicule-aout-2023
6038001,CHATEAUNEUF GRASSE,43.678333,6.996167,379,5.0,26.059999999999995,5,canicule-aout-2023
6050002,COURSEGOULES_SAPC,43.792,7.0485,985,5.0,21.580000000000002,5,canicule-aout-2023
6059003,EZE,43.738833,7.365833,704,5.0,26.359999999999996,5,canicule-aout-2023
6071001,GUILLAUMES-OBS,44.090667,6.852333,788,0.0,16.84,5,canicule-aout-2023
6073005,ISOLA 2000,44.1895,7.149,1912,0.0,11.6,5,canicule-aout-2023
6074005,LANTOSQUE_SAPC,43.972,7.307,550,3.0,19.96,5,canicule-aout-2023
6075007,LEVENS,43.846333,7.21,691,5.0,23.119999999999997,5,canicule-aout-2023
6077006,PEIRA CAVA,43.929167,7.363333,1443,5.0,20.5,5,canicule-aout-2023
6079002,MANDELIEU LA NAPOULE_SAPC,43.523667,6.898667,104,5.0,24.160000000000004,5,canicule-aout-2023
6081001,LE MAS,43.813667,6.809333,1525,3.0,19.98,5,canicule-aout-2023
6083005,MENTON,43.785833,7.488667,216,5.0,27.860000000000003,5,canicule-aout-2023
6086001,MOULINET,43.942,7.414667,817,5.0,21.06,5,canicule-aout-2023
6088001,NICE,43.648833,7.209,2,5.0,27.419999999999998,5,canicule-aout-2023
6088007,NICE-RIMIEZ,43.738667,7.279167,238,5.0,25.639999999999997,5,canicule-aout-2023
6090002,PEGOMAS,43.602667,6.936667,109,5.0,24.7,5,canicule-aout-2023
6091003,PEILLE,43.775167,7.428333,1106,5.0,23.02,5,canicule-aout-2023
6094002,PEONE,44.099667,6.930833,1784,0.0,18.2,5,canicule-aout-2023
6099004,PUGET THENIERS_SAPC,43.956833,6.892333,449,5.0,20.76,5,canicule-aout-2023
6102001,RIMPLAS_SAPC,44.067167,7.1335,1130,5.0,22.419999999999995,5,canicule-aout-2023
6103002,BERTHEMONT-LES-BAINS_SAPC,44.044333,7.300833,938,5.0,23.32,5,canicule-aout-2023
6118002,ST CEZAIRE SUR SIAGNE,43.678667,6.809,694,5.0,23.380000000000003,5,canicule-aout-2023
6120004,ST ETIENNE DE TINEE_SAPC,44.257667,6.921167,1150,0.0,17.8,5,canicule-aout-2023
6125001,ST MARTIN D'ENTRAUNES_SAPC,44.154667,6.747,1642,0.0,17.76,5,canicule-aout-2023
6136005,SOSPEL,43.862833,7.433667,843,5.0,25.52,5,canicule-aout-2023
6152002,VALBONNE-SOPHIA,43.623167,7.0285,238,5.0,27.48,5,canicule-aout-2023
6153400,MILLEFONTS-NIVOSE,44.118333,7.192,2430,0.0,14.88,5,canicule-aout-2023
6163001,TENDE-OBS,44.086667,7.595,792,0.0,16.34,5,canicule-aout-2023
6163007,TENDE_SAPC,44.043167,7.586,636,2.0,19.259999999999998,5,canicule-aout-2023
7005001,ALBA LA ROMAINE,44.539833,4.5825,223,4.0,20.560000000000002,5,canicule-aout-2023
7010001,ANNONAY,45.246167,4.6705,336,2.0,19.64,5,canicule-aout-2023
7011002,ANTRAIGUES,44.719167,4.352167,428,1.0,18.520000000000003,5,canicule-aout-2023
7019005,AUBENAS SA,44.601667,4.409833,176,4.0,20.880000000000003,5,canicule-aout-2023
7025001,BARNAS RAD,44.666,4.159833,480,3.0,20.1,5,canicule-aout-2023
7032002,BERZEME RAD,44.628333,4.566333,650,5.0,24.78,5,canicule-aout-2023
7033001,BESSAS,44.34,4.298667,251,5.0,24.380000000000003,5,canicule-aout-2023
7064001,CHEYLARD SA,44.914833,4.4375,418,0.0,18.6,5,canicule-aout-2023
7066001,CHOMERAC SA_RCE,44.6995,4.648333,216,5.0,21.459999999999997,5,canicule-aout-2023
7068001,COLOMBIER JEUNE RAD,45.0155,4.671167,566,5.0,23.36,5,canicule-aout-2023
7075001,CROS GEORAND,44.780167,4.099667,1021,0.0,13.8,5,canicule-aout-2023
7096001,GLUIRAS RAD,44.839333,4.524,760,5.0,24.080000000000002,5,canicule-aout-2023
7099001,GRAS,44.429,4.5655,341,3.0,20.58,5,canicule-aout-2023
7101001,GROSPIERRES,44.411333,4.300833,127,2.0,20.14,5,canicule-aout-2023
7105001,ISSANLAS,44.773167,3.981667,1215,0.0,18.18,5,canicule-aout-2023
7105003,ISSANLAS_SAPC,44.7555,3.975333,1264,0.0,18.639999999999997,5,canicule-aout-2023
7117002,LABLACHERE,44.480833,4.208333,295,5.0,22.580000000000002,5,canicule-aout-2023
7128001,LALOUVESC,45.117833,4.535,1090,3.0,20.54,5,canicule-aout-2023
7131001,LANAS SYN,44.537167,4.368167,265,4.0,22.060000000000002,5,canicule-aout-2023
7144001,LOUBARESSE,44.599833,4.049333,1200,2.0,20.04,5,canicule-aout-2023
7153001,MAYRES,44.667167,4.113,579,4.0,20.84,5,canicule-aout-2023
7154005,MAZAN ABBAYE RAD,44.733833,4.083833,1240,2.0,19.4,5,canicule-aout-2023
7159001,MIRABEL SA,44.5815,4.497333,275,4.0,21.5,5,canicule-aout-2023
7161001,MONTPEZAT SA,44.715667,4.207,602,5.0,23.1,5,canicule-aout-2023
7161002,MONTPEZAT,44.703333,4.229667,491,3.0,21.42,5,canicule-aout-2023
7168001,ORGNAC AVEN,44.288333,4.421667,230,5.0,22.740000000000002,5,canicule-aout-2023
7172002,PEAUGRES RAD,45.286167,4.705833,480,5.0,22.78,5,canicule-aout-2023
7186001,PRIVAS,44.718833,4.596333,282,5.0,21.82,5,canicule-aout-2023
7187001,CROIX MILLET,44.606333,4.241333,779,5.0,25.459999999999997,5,canicule-aout-2023
7202002,SABLIERES OARA,44.533,4.0725,540,5.0,24.38,5,canicule-aout-2023
7204008,ST-AGREVE RAD,44.997833,4.368,1014,1.0,19.259999999999998,5,canicule-aout-2023
7232001,ST-ETIENNE LUGDARES,44.651333,3.9485,1022,0.0,13.440000000000001,5,canicule-aout-2023
7240001,ST-GEORGES BAIN,44.860333,4.8325,112,5.0,22.740000000000002,5,canicule-aout-2023
7261001,ST-LAURENT PAPE,44.817833,4.746833,112,2.0,20.240000000000002,5,canicule-aout-2023
7265001,ST-MARCEL ANNONAY,45.296,4.642,494,1.0,19.499999999999996,5,canicule-aout-2023
7279001,ST-MONTAN,44.441833,4.636333,130,5.0,23.02,5,canicule-aout-2023
7286002,ST-PIERREVILLE,44.814333,4.485,560,2.0,20.1,5,canicule-aout-2023
7315004,LA SOUCHE,44.6285,4.123667,924,5.0,21.7,5,canicule-aout-2023
7330004,VALLON SA,44.391833,4.403667,120,5.0,20.68,5,canicule-aout-2023
7331001,VALS-LES-BAINS,44.6695,4.360667,283,4.0,21.56,5,canicule-aout-2023
7334004,LES VANS-SA,44.4155,4.150833,140,1.0,18.799999999999997,5,canicule-aout-2023
7338001,VERNOUX,44.8995,4.652333,561,3.0,21.1,5,canicule-aout-2023
7347001,VOCANCE,45.201167,4.554333,529,4.0,20.32,5,canicule-aout-2023
8046001,BANOGNE-RECOUVRANCE,49.571667,4.129167,130,1.0,18.52,5,canicule-aout-2023
8089003,BUZANCY_SAPC,49.427333,4.9645,199,1.0,18.02,5,canicule-aout-2023
8105005,CHARLEVILLE-MEZ,49.782833,4.643167,145,1.0,16.68,5,canicule-aout-2023
8116001,LE CHESNE,49.510333,4.766167,168,1.0,17.26,5,canicule-aout-2023
8145001,DOUZY,49.658,5.039833,153,1.0,16.520000000000003,5,canicule-aout-2023
8207001,HAM-SUR-MEUSE,50.116,4.7795,109,1.0,18.46,5,canicule-aout-2023
8239001,JUNIVILLE,49.397333,4.371667,90,1.0,17.360000000000003,5,canicule-aout-2023
8244001,LAMETZ_SAPC,49.536667,4.689667,165,1.0,17.339999999999996,5,canicule-aout-2023
8248002,LAUNOIS-SUR-VENCE_SAPC,49.671833,4.534667,218,1.0,17.68,5,canicule-aout-2023
8254002,LIART_SAPC,49.7655,4.340333,240,1.0,17.7,5,canicule-aout-2023
8255001,LINAY,49.616833,5.216833,177,1.0,16.18,5,canicule-aout-2023
8296002,MONTCHEUTIN_SAPC,49.287333,4.809667,142,1.0,17.779999999999998,5,canicule-aout-2023
8353001,RANCENNES,50.118833,4.813167,162,1.0,18.12,5,canicule-aout-2023
8367002,ROCROI,49.918667,4.53,382,0.0,17.060000000000002,5,canicule-aout-2023
8401001,SAULCES-CHAMPENOISES,49.423833,4.4925,147,1.0,17.939999999999998,5,canicule-aout-2023
8419001,SIGNY-L'ABBAYE,49.686,4.418833,180,1.0,17.38,5,canicule-aout-2023
8420002,SIGNY-LE-PETIT_SAPC,49.9135,4.288167,309,1.0,17.020000000000003,5,canicule-aout-2023
9023002,ASCOU LAVAIL,42.725333,1.8885,1090,0.0,14.2,5,canicule-aout-2023
9023800,ASCOU-DOUBLE,42.723833,1.895167,1104,0.0,13.7,5,canicule-aout-2023
9024004,ASTON,42.724167,1.691,1781,0.0,16.36,5,canicule-aout-2023
9027001,AUGIREIN,42.930167,0.92,655,0.0,18.240000000000002,5,canicule-aout-2023
9047001,BELESTA,42.903833,1.936667,490,0.0,17.580000000000002,5,canicule-aout-2023
9094001,CERIZOLS,43.126,1.063,374,1.0,19.6,5,canicule-aout-2023
9099001,COS,42.970167,1.5645,519,2.0,19.46,5,canicule-aout-2023
9161003,LERAN,42.990333,1.919167,391,1.0,19.02,5,canicule-aout-2023
9181003,LE MAS D AZIL,43.0735,1.357667,293,3.0,19.76,5,canicule-aout-2023
9199002,MONTAUT,43.192167,1.6435,295,5.0,22.2,5,canicule-aout-2023
9225005,PAMIERS VILLE,43.118833,1.607,283,5.0,21.660000000000004,5,canicule-aout-2023
9285400,PORT D'AULA-NIVOSE,42.77,1.114333,2140,0.0,15.339999999999998,5,canicule-aout-2023
9289001,ST GIRONS,43.005333,1.106833,414,3.0,20.06,5,canicule-aout-2023
9290400,SENTEIN EYLIE HAUT,42.835333,0.934667,1000,1.0,19.46,5,canicule-aout-2023
9328001,VERDUN,42.791667,1.689833,546,1.0,18.119999999999997,5,canicule-aout-2023
10002001,AILLEVILLE_SAPC,48.254167,4.685667,195,1.0,18.880000000000003,5,canicule-aout-2023
10021001,AVANT-LES-RAMERUPT,48.451333,4.283667,118,1.0,18.46,5,canicule-aout-2023
10030001,TROYES-BARBEREY,48.324667,4.02,112,1.0,18.66,5,canicule-aout-2023
10042001,BERULLE,48.179,3.663333,146,1.0,17.64,5,canicule-aout-2023
10057001,BOUY-SUR-ORVIN,48.439833,3.504833,102,1.0,18.220000000000002,5,canicule-aout-2023
10070001,CELLES-SUR-OURCE,48.0675,4.411333,275,1.0,19.86,5,canicule-aout-2023
10099002,CHESSY-LES-PRES_SAPC,48.0255,3.915,119,1.0,18.080000000000002,5,canicule-aout-2023
10119001,CUNFIN_SAPC,48.0365,4.6785,315,1.0,19.18,5,canicule-aout-2023
10130001,DOSNON,48.609167,4.224667,115,1.0,18.06,5,canicule-aout-2023
10166002,GRANDES-CHAPELL,48.468167,4.016833,111,1.0,18.5,5,canicule-aout-2023
10228002,MATHAUX-ETAPE,48.353167,4.472333,145,1.0,19.339999999999996,5,canicule-aout-2023
10238001,MESNIL-ST-PERE,48.244833,4.322167,142,2.0,19.44,5,canicule-aout-2023
10241001,METZ-ROBERT_SAPC,48.0745,4.101167,140,1.0,17.880000000000003,5,canicule-aout-2023
10261001,MUSSY-SUR-SEINE,47.983833,4.495833,193,1.0,17.84,5,canicule-aout-2023
10323001,ROMILLY,48.503333,3.7495,77,1.0,18.4,5,canicule-aout-2023
10350001,ST-MARDS,48.169833,3.789,227,1.0,19.380000000000003,5,canicule-aout-2023
10372001,SOULAINES,48.399333,4.671333,138,1.0,18.5,5,canicule-aout-2023
10401001,VENDEUVRE-SUR-B,48.233,4.463,180,1.0,18.499999999999996,5,canicule-aout-2023
10419001,VILLEMOYENNE,48.1785,4.233833,134,1.0,18.38,5,canicule-aout-2023
11004001,ALAIGNE,43.1125,2.098333,293,5.0,23.56,5,canicule-aout-2023
11012001,ARGELIERS,43.308167,2.911667,31,5.0,23.22,5,canicule-aout-2023
11015001,ARQUES,42.951833,2.374833,350,1.0,18.860000000000003,5,canicule-aout-2023
11016003,ARQUETTES-EN-VAL,43.100833,2.503333,240,5.0,23.639999999999997,5,canicule-aout-2023
11028001,BELCAIRE,42.8195,1.968,980,0.0,18.220000000000002,5,canicule-aout-2023
11069001,CARCASSONNE,43.215333,2.2955,128,5.0,22.740000000000002,5,canicule-aout-2023
11076001,CASTELNAUDARY,43.305333,1.949167,160,5.0,22.64,5,canicule-aout-2023
11081003,CAUNES-MINERVOIS,43.334333,2.481,371,5.0,24.0,5,canicule-aout-2023
11124003,DURBAN-CORBIERES,42.993333,2.819167,120,5.0,23.060000000000002,5,canicule-aout-2023
11136001,FANJEAUX_SAPC,43.202,2.07,182,5.0,22.619999999999997,5,canicule-aout-2023
11144001,FITOU,42.894667,2.995833,9,5.0,25.580000000000002,5,canicule-aout-2023
11159002,RIBOUISSE,43.182833,1.895833,302,5.0,21.619999999999997,5,canicule-aout-2023
11168001,GRANES,42.909167,2.2505,420,5.0,21.82,5,canicule-aout-2023
11181002,LABECEDE LAURAGAIS_SAPC,43.3895,2.022167,408,5.0,22.759999999999998,5,canicule-aout-2023
11185001,LAGRASSE,43.0915,2.621833,130,5.0,23.720000000000002,5,canicule-aout-2023
11202001,LEUCATE,42.917333,3.059667,42,5.0,25.080000000000002,5,canicule-aout-2023
11203004,LEZIGNAN-CORBIERES,43.173,2.728833,60,5.0,24.419999999999998,5,canicule-aout-2023
11206003,LIMOUX,43.046,2.201167,230,4.0,21.74,5,canicule-aout-2023
11221004,LES MARTYS,43.4085,2.292333,760,0.0,17.759999999999998,5,canicule-aout-2023
11253001,MONTOLIEU,43.312667,2.2405,280,5.0,22.839999999999996,5,canicule-aout-2023
11260002,MOUTHOUMET,42.9595,2.529,538,5.0,22.54,5,canicule-aout-2023
11262005,NARBONNE,43.150333,2.955833,110,5.0,24.380000000000003,5,canicule-aout-2023
11266001,PORT-LA-NOUVELLE,43.0145,3.0525,0,5.0,25.46,5,canicule-aout-2023
11412001,VILLARDEBELLE_SAPC,43.014833,2.4005,593,2.0,20.56,5,canicule-aout-2023
12005001,ALPUECH,44.756,2.868167,1107,1.0,18.7,5,canicule-aout-2023
12011001,ARVIEU,44.168167,2.620167,733,5.0,23.759999999999998,5,canicule-aout-2023
12014001,AURELLE-VERLAC_SAPC,44.533667,3.012833,1076,5.0,23.14,5,canicule-aout-2023
12039001,BRUSQUE_SAPC,43.7495,2.938667,858,5.0,25.32,5,canicule-aout-2023
12050001,CANET-DE-SALARS_SAPC,44.2335,2.737167,860,3.0,20.52,5,canicule-aout-2023
12063003,MILLAU-LARZAC_SAPC,43.987,3.181833,794,1.0,18.220000000000002,5,canicule-aout-2023
12068001,COLOMBIES,44.357833,2.317167,647,5.0,23.560000000000002,5,canicule-aout-2023
12077002,CORNUS,43.922333,3.192167,718,0.0,14.84,5,canicule-aout-2023
12092001,DURENQUE_SAPC,44.111833,2.6445,812,4.0,21.759999999999998,5,canicule-aout-2023
12094002,ENTRAYGUES SUR,44.6375,2.566167,292,0.0,18.360000000000003,5,canicule-aout-2023
12096001,ESPALION,44.515667,2.770167,360,0.0,16.619999999999997,5,canicule-aout-2023
12145001,MILLAU,44.1185,3.0195,712,5.0,22.54,5,canicule-aout-2023
12150001,MONTEILS,44.265667,1.991667,268,1.0,19.380000000000003,5,canicule-aout-2023
12154003,MONTLAUR,43.891667,2.836333,374,1.0,19.419999999999998,5,canicule-aout-2023
12179001,PEUX-ET-COUFFOULEUX_SAPC,43.761833,2.867167,830,5.0,22.46,5,canicule-aout-2023
12189001,PRADINAS_SAPC,44.242167,2.255833,564,5.0,22.92,5,canicule-aout-2023
12216001,ST-COME-D'OLT,44.514667,2.827833,380,0.0,16.72,5,canicule-aout-2023
12224001,ST-GENIEZ-D'OLT,44.463667,2.967667,420,0.0,16.5,5,canicule-aout-2023
12253001,SALLES CURAN,44.151833,2.866167,959,3.0,20.919999999999998,5,canicule-aout-2023
12254001,RODEZ-AVEYRON,44.410333,2.4825,578,1.0,19.560000000000002,5,canicule-aout-2023
12266002,SEGUR,44.2895,2.820333,879,4.0,22.02,5,canicule-aout-2023
12298001,VILLECOMTAL,44.530667,2.572,318,0.0,18.0,5,canicule-aout-2023
