NUM_POSTE,NOM_USUEL,LAT,LON,ALTI,NTrop_glissant_max,TnMoy_glissant_max,window_days,episode
9022001,ARVIGNA,43.057833,1.729167,370,3.0,20.32,5,canicule-aout-2003
9023002,ASCOU LAVAIL,42.725333,1.8885,1090,0.0,12.4,5,canicule-aout-2003
9024004,ASTON,42.724167,1.691,1781,0.0,12.98,5,canicule-aout-2003
9024005,RULHE,42.638167,1.725833,2185,0.0,10.6,5,canicule-aout-2003
9027001,AUGIREIN,42.930167,0.92,655,0.0,15.4,5,canicule-aout-2003
9029001,AULUS-LES-BAINS,42.793833,1.333833,733,0.0,13.8,5,canicule-aout-2003
9029402,Aulus les Bains,42.793833,1.333833,733,0.0,12.625,5,canicule-aout-2003
9042003,LA BASTIDE DE S,43.024333,1.3885,420,0.0,16.0,5,canicule-aout-2003
9067001,BRIE,43.202667,1.524333,265,2.0,18.759999999999998,5,canicule-aout-2003
9071001,CADARCET,43.012667,1.501333,510,0.0,18.14,5,canicule-aout-2003
9079001,CARLA BAYLE,43.143,1.3745,375,5.0,22.4,5,canicule-aout-2003
9094001,CERIZOLS,43.126,1.063,374,0.0,16.8,5,canicule-aout-2003
9139001,HOSPITALET,42.588667,1.796333,1425,0.0,16.86,5,canicule-aout-2003
9161003,LERAN,42.990333,1.919167,391,1.0,16.98,5,canicule-aout-2003
9181003,LE MAS D AZIL,43.0735,1.357667,293,1.0,17.4,5,canicule-aout-2003
9185001,MAZERES,43.221333,1.673667,253,3.0,19.8,5,canicule-aout-2003
9194001,MIREPOIX,43.085833,1.87,310,3.0,20.479999999999997,5,canicule-aout-2003
9199002,MONTAUT,43.192167,1.6435,295,4.0,21.360000000000003,5,canicule-aout-2003
9206001,MONTFERRIER,42.891833,1.781167,760,4.0,20.7,5,canicule-aout-2003
